,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",8,"{0, 160, 2, 163, 1, 69, 166, 167, 73, 109, 110, 23, 118, 119, 25}","[[[23, 31], [23, 25]], [[54, 92], [54, 55]], [[1, 2], [1, 17]], [[8, 14], [8, 18]], [[65, 87], [65, 66]], [[66, 83], [66, 82]], [[50, 52], [50, 59]], [[1, 9], [1, 17]]]"
1,"{0: [1], 1: [2], 'Matched': True}",19,"{129, 136, 8, 140, 15, 23, 29, 160, 35, 37, 166, 167, 40, 46, 51, 57, 187, 191, 88, 91, 109, 110, 115, 117, 118, 122}","[[[32, 85], [15, 32]], [[32, 85], [30, 32]], [[14, 16], [8, 14]], [[14, 16], [13, 14]], [[14, 16], [16, 33]], [[11, 12], [12, 13]], [[11, 12], [10, 11]], [[59, 67], [50, 59]], [[57, 58], [58, 66]], [[55, 67], [54, 55]], [[6, 28], [5, 6]], [[76, 81], [75, 76]], [[52, 53], [50, 52]], [[52, 53], [53, 99]], [[66, 83], [58, 66]], [[66, 83], [65, 66]], [[13, 14], [12, 13]], [[58, 66], [66, 82]], [[65, 66], [66, 82]]]"
2,"{0: [1], 2: [1], 'Matched': True}",12,"{128, 136, 140, 23, 153, 157, 160, 163, 40, 51, 182, 191, 69, 200, 73, 75, 82, 88, 114, 119, 122}","[[[23, 31], [26, 31]], [[59, 67], [55, 67]], [[59, 67], [51, 67]], [[56, 92], [54, 92]], [[15, 32], [30, 32]], [[55, 67], [51, 67]], [[63, 68], [64, 68]], [[76, 81], [73, 81]], [[24, 25], [23, 25]], [[8, 14], [13, 14]], [[86, 87], [65, 87]], [[58, 66], [65, 66]]]"
4,"{0: [1, 2], 1: [2], 'Matched': True}",1,"{0, 1, 4}","[[[1, 2], [1, 9], [2, 9]]]"
