,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",28,"{0, 2, 3, 4, 133, 135, 138, 141, 142, 144, 145, 22, 24, 26, 27, 30, 31, 167, 168, 174, 175, 185, 186, 195, 68, 197, 69, 74, 88, 89, 93, 95, 112, 113, 114, 120, 121}","[[[35, 36], [35, 82]], [[8, 28], [8, 16]], [[8, 28], [8, 19]], [[8, 28], [8, 11]], [[51, 52], [51, 67]], [[51, 52], [51, 59]], [[8, 16], [8, 19]], [[8, 16], [8, 11]], [[30, 33], [30, 32]], [[60, 62], [60, 61]], [[60, 62], [60, 67]], [[8, 19], [8, 11]], [[1, 2], [1, 17]], [[66, 87], [66, 83]], [[72, 78], [72, 77]], [[2, 9], [2, 3]], [[74, 89], [74, 81]], [[80, 83], [80, 81]], [[60, 61], [60, 67]], [[60, 61], [60, 68]], [[10, 13], [10, 12]], [[55, 59], [55, 56]], [[23, 25], [23, 39]], [[23, 25], [23, 24]], [[58, 69], [58, 64]], [[58, 69], [58, 60]], [[58, 64], [58, 60]], [[60, 67], [60, 68]]]"
1,"{0: [1], 1: [2], 'Matched': True}",28,"{0, 3, 132, 133, 4, 138, 140, 141, 142, 144, 145, 24, 27, 31, 160, 167, 168, 43, 171, 46, 174, 180, 56, 59, 63, 64, 193, 66, 67, 195, 197, 69, 74, 77, 79, 209, 85, 98, 103, 104, 120, 121, 127}","[[[18, 19], [13, 18]], [[8, 28], [28, 29]], [[22, 28], [21, 22]], [[24, 39], [39, 40]], [[8, 16], [16, 32]], [[16, 32], [14, 16]], [[60, 62], [58, 60]], [[94, 95], [57, 94]], [[59, 67], [55, 59]], [[1, 2], [2, 9]], [[1, 2], [2, 3]], [[66, 87], [65, 66]], [[13, 18], [10, 13]], [[40, 48], [39, 40]], [[73, 77], [77, 80]], [[80, 83], [77, 80]], [[60, 61], [58, 60]], [[72, 77], [77, 80]], [[21, 22], [22, 29]], [[80, 81], [77, 80]], [[69, 93], [58, 69]], [[25, 31], [23, 25]], [[23, 39], [39, 40]], [[20, 43], [43, 44]], [[55, 56], [56, 78]], [[65, 66], [66, 83]], [[60, 67], [58, 60]], [[60, 68], [58, 60]]]"
2,"{0: [1], 2: [1], 'Matched': True}",20,"{4, 9, 140, 144, 145, 149, 24, 153, 26, 27, 167, 46, 175, 174, 50, 51, 180, 56, 185, 59, 66, 195, 197, 83, 88, 113, 114, 121, 127}","[[[18, 19], [8, 19]], [[8, 28], [22, 28]], [[5, 9], [2, 9]], [[8, 16], [14, 16]], [[8, 16], [15, 16]], [[16, 32], [26, 32]], [[16, 32], [30, 32]], [[51, 67], [60, 67]], [[15, 32], [26, 32]], [[15, 32], [30, 32]], [[59, 67], [60, 67]], [[26, 32], [30, 32]], [[72, 78], [56, 78]], [[14, 16], [15, 16]], [[73, 77], [72, 77]], [[80, 83], [66, 83]], [[62, 68], [63, 68]], [[63, 68], [60, 68]], [[80, 81], [74, 81]], [[55, 59], [51, 59]]]"
4,"{0: [1, 2], 1: [2], 'Matched': True}",5,"{66, 67, 68, 74, 140, 77, 142, 145, 50, 51, 114, 85, 149, 113, 56}","[[[22, 28], [22, 29], [28, 29]], [[24, 39], [23, 39], [23, 24]], [[16, 32], [15, 32], [15, 16]], [[60, 62], [60, 68], [62, 68]], [[51, 67], [51, 59], [59, 67]]]"
