,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [1]}",66,"[(57, 69), (18, 43), (68, 10), (34, 10), (0, 8), (35, 55), (55, 40), (41, 55), (39, 55), (9, 40), (40, 1), (41, 26), (41, 25), (24, 41), (41, 9), (41, 1), (9, 68), (34, 9), (39, 9), (39, 3), (39, 1), (31, 1), (78, 1), (76, 31), (21, 78), (56, 49), (49, 74), (49, 42), (49, 53), (56, 48), (48, 74), (48, 42), (48, 53), (56, 35), (56, 46), (74, 20), (46, 74), (18, 42), (46, 42), (46, 6), (46, 53), (5, 53), (26, 58), (73, 4), (62, 73), (5, 73), (68, 13), (51, 34), (34, 11), (51, 35), (35, 11), (13, 52), (69, 13), (62, 72), (16, 72), (15, 72), (16, 67), (27, 67), (62, 50), (17, 50), (21, 77), (23, 33), (76, 30), (62, 71), (62, 70), (61, 70)]","[[[1, 56], [56, 19]], [[26, 27], [1, 26]], [[16, 19], [1, 16]], [[16, 17], [1, 16]], [[1, 2], [2, 15]], [[45, 17], [3, 45]], [[3, 45], [39, 3]], [[34, 3], [3, 45]], [[7, 3], [3, 45]], [[3, 16], [39, 3]], [[39, 3], [3, 4]], [[34, 3], [36, 34]], [[34, 3], [35, 34]], [[11, 34], [34, 3]], [[34, 3], [3, 16]], [[34, 3], [3, 4]], [[3, 16], [16, 19]], [[16, 17], [3, 16]], [[7, 3], [3, 16]], [[7, 3], [6, 7]], [[7, 3], [3, 4]], [[4, 42], [3, 4]], [[4, 30], [3, 4]], [[42, 66], [4, 42]], [[30, 27], [4, 30]], [[5, 45], [53, 5]], [[53, 5], [5, 29]], [[53, 5], [5, 26]], [[53, 5], [5, 10]], [[5, 45], [52, 5]], [[52, 5], [5, 29]], [[52, 5], [5, 26]], [[52, 5], [5, 10]], [[5, 45], [45, 17]], [[5, 45], [12, 5]], [[5, 29], [29, 27]], [[12, 5], [5, 29]], [[26, 27], [5, 26]], [[12, 5], [5, 26]], [[12, 5], [11, 12]], [[12, 5], [5, 10]], [[10, 9], [5, 10]], [[36, 34], [6, 36]], [[9, 61], [8, 9]], [[61, 54], [9, 61]], [[10, 9], [9, 61]], [[16, 19], [19, 18]], [[17, 55], [16, 17]], [[16, 17], [17, 18]], [[17, 55], [45, 17]], [[45, 17], [17, 18]], [[19, 18], [18, 55]], [[56, 19], [19, 18]], [[61, 54], [21, 61]], [[23, 21], [21, 61]], [[22, 21], [21, 61]], [[23, 21], [38, 23]], [[37, 38], [38, 23]], [[61, 54], [54, 24]], [[24, 25], [54, 24]], [[30, 27], [41, 30]], [[32, 33], [33, 44]], [[42, 66], [41, 42]], [[61, 54], [65, 61]], [[61, 54], [54, 59]], [[59, 60], [54, 59]]]"
1,"{2: [0, 1]}",36,"[(57, 32), (57, 29), (57, 43), (57, 10), (0, 57), (29, 32), (43, 32), (10, 32), (0, 32), (29, 43), (29, 10), (0, 29), (10, 43), (0, 43), (0, 10), (9, 55), (55, 1), (9, 1), (78, 31), (56, 74), (56, 42), (56, 53), (42, 74), (74, 53), (42, 53), (66, 58), (66, 3), (3, 58), (24, 22), (24, 6), (6, 22), (34, 68), (15, 59), (50, 70), (30, 77), (25, 64)]","[[[1, 56], [1, 43]], [[1, 56], [1, 40]], [[1, 56], [1, 26]], [[1, 56], [1, 16]], [[1, 2], [1, 56]], [[1, 40], [1, 43]], [[1, 26], [1, 43]], [[1, 16], [1, 43]], [[1, 2], [1, 43]], [[1, 40], [1, 26]], [[1, 40], [1, 16]], [[1, 2], [1, 40]], [[1, 16], [1, 26]], [[1, 2], [1, 26]], [[1, 2], [1, 16]], [[3, 16], [3, 45]], [[3, 45], [3, 4]], [[3, 16], [3, 4]], [[4, 30], [4, 42]], [[5, 45], [5, 29]], [[5, 45], [5, 26]], [[5, 45], [5, 10]], [[5, 26], [5, 29]], [[5, 29], [5, 10]], [[5, 26], [5, 10]], [[6, 64], [6, 36]], [[6, 64], [6, 7]], [[6, 7], [6, 36]], [[11, 34], [11, 31]], [[11, 34], [11, 12]], [[11, 12], [11, 31]], [[16, 17], [16, 19]], [[22, 21], [22, 57]], [[54, 24], [54, 59]], [[41, 42], [41, 30]], [[35, 34], [35, 62]]]"
2,"{1: [0], 2: [0]}",32,"[(42, 43), (9, 10), (56, 55), (41, 40), (39, 40), (39, 41), (30, 31), (77, 78), (49, 48), (46, 49), (46, 48), (5, 4), (71, 73), (72, 73), (24, 26), (24, 25), (68, 69), (34, 35), (13, 11), (72, 71), (16, 15), (59, 60), (18, 21), (18, 20), (18, 19), (21, 20), (21, 19), (19, 20), (26, 25), (65, 64), (38, 37), (44, 45)]","[[[5, 26], [1, 26]], [[3, 16], [1, 16]], [[5, 45], [3, 45]], [[34, 3], [39, 3]], [[7, 3], [39, 3]], [[7, 3], [34, 3]], [[41, 42], [4, 42]], [[41, 30], [4, 30]], [[53, 5], [52, 5]], [[12, 5], [53, 5]], [[12, 5], [52, 5]], [[10, 9], [8, 9]], [[65, 61], [9, 61]], [[21, 61], [9, 61]], [[11, 34], [36, 34]], [[11, 34], [35, 34]], [[16, 19], [56, 19]], [[16, 17], [45, 17]], [[19, 18], [17, 18]], [[21, 61], [65, 61]], [[23, 21], [22, 21]], [[22, 57], [58, 57]], [[26, 27], [30, 27]], [[26, 27], [29, 27]], [[26, 27], [28, 27]], [[30, 27], [29, 27]], [[30, 27], [28, 27]], [[28, 27], [29, 27]], [[36, 34], [35, 34]], [[63, 62], [35, 62]], [[48, 46], [47, 46]], [[49, 50], [51, 50]]]"
3,"{1: [0], 2: [0, 1]}",1,"[(51, 52, 11)]","[[[17, 55], [18, 55], [17, 18]]]"
