,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{2: [0, 1]}",40,"[(63, 32), (43, 32), (32, 10), (54, 32), (43, 63), (63, 10), (63, 54), (43, 10), (43, 54), (54, 10), (9, 55), (1, 55), (1, 9), (56, 42), (56, 53), (42, 53), (58, 3), (68, 34), (15, 59), (8, 12), (28, 40), (26, 41), (25, 41), (24, 41), (6, 46), (58, 26), (52, 12), (68, 13), (51, 34), (11, 34), (51, 35), (11, 35), (52, 13), (69, 13), (62, 72), (50, 62), (50, 17), (33, 23), (62, 71), (62, 70)]","[[[1, 28], [1, 43]], [[1, 26], [1, 43]], [[1, 43], [1, 16]], [[1, 10], [1, 43]], [[1, 26], [1, 28]], [[1, 28], [1, 16]], [[1, 28], [1, 10]], [[1, 26], [1, 16]], [[1, 26], [1, 10]], [[1, 10], [1, 16]], [[3, 16], [3, 45]], [[3, 4], [3, 45]], [[3, 4], [3, 16]], [[5, 45], [5, 26]], [[5, 45], [5, 10]], [[5, 26], [5, 10]], [[6, 36], [6, 7]], [[16, 19], [16, 17]], [[22, 21], [22, 57]], [[2, 15], [15, 18]], [[35, 39], [39, 3]], [[36, 34], [34, 3]], [[35, 34], [34, 3]], [[11, 34], [34, 3]], [[11, 12], [12, 5]], [[6, 36], [36, 34]], [[18, 55], [15, 18]], [[16, 19], [19, 18]], [[17, 55], [16, 17]], [[17, 18], [16, 17]], [[17, 55], [45, 17]], [[17, 18], [45, 17]], [[18, 55], [19, 18]], [[56, 19], [19, 18]], [[61, 54], [21, 61]], [[54, 24], [61, 54]], [[54, 24], [24, 25]], [[33, 44], [32, 33]], [[61, 54], [65, 61]], [[61, 54], [54, 59]]]"
1,"{1: [0], 2: [1]}",38,"[(63, 19), (43, 18), (10, 68), (10, 34), (54, 5), (55, 35), (40, 55), (41, 55), (39, 55), (9, 40), (1, 40), (9, 41), (1, 41), (9, 68), (9, 34), (39, 9), (3, 39), (39, 1), (1, 31), (56, 35), (56, 47), (56, 46), (42, 47), (53, 47), (18, 42), (42, 46), (46, 53), (5, 53), (16, 72), (15, 72), (67, 16), (27, 67), (70, 61), (6, 24), (50, 70), (25, 64), (28, 25), (28, 64)]","[[[1, 28], [28, 27]], [[1, 26], [26, 27]], [[1, 16], [16, 19]], [[1, 16], [16, 17]], [[1, 10], [10, 9]], [[3, 45], [45, 17]], [[39, 3], [3, 45]], [[34, 3], [3, 45]], [[7, 3], [3, 45]], [[3, 16], [39, 3]], [[3, 4], [39, 3]], [[3, 16], [34, 3]], [[3, 4], [34, 3]], [[3, 16], [16, 19]], [[3, 16], [16, 17]], [[7, 3], [3, 16]], [[6, 7], [7, 3]], [[7, 3], [3, 4]], [[3, 4], [4, 42]], [[5, 45], [45, 17]], [[5, 45], [31, 5]], [[5, 45], [12, 5]], [[5, 26], [31, 5]], [[5, 10], [31, 5]], [[26, 27], [5, 26]], [[5, 26], [12, 5]], [[12, 5], [5, 10]], [[10, 9], [5, 10]], [[23, 21], [21, 61]], [[22, 21], [21, 61]], [[38, 23], [23, 21]], [[37, 38], [38, 23]], [[54, 59], [59, 60]], [[11, 12], [11, 34]], [[54, 24], [54, 59]], [[35, 34], [35, 62]], [[35, 39], [35, 34]], [[35, 39], [35, 62]]]"
2,"{1: [0], 2: [0]}",25,"[(43, 42), (9, 10), (54, 53), (55, 56), (40, 41), (39, 40), (39, 41), (31, 30), (46, 47), (68, 69), (35, 34), (16, 15), (59, 60), (21, 18), (19, 18), (19, 21), (65, 64), (26, 24), (25, 24), (12, 13), (12, 11), (13, 11), (71, 72), (26, 25), (37, 38)]","[[[1, 26], [5, 26]], [[3, 16], [1, 16]], [[1, 10], [5, 10]], [[3, 45], [5, 45]], [[39, 3], [34, 3]], [[7, 3], [39, 3]], [[7, 3], [34, 3]], [[4, 42], [41, 42]], [[12, 5], [31, 5]], [[16, 19], [56, 19]], [[45, 17], [16, 17]], [[23, 21], [22, 21]], [[22, 57], [58, 57]], [[30, 27], [26, 27]], [[28, 27], [26, 27]], [[28, 27], [30, 27]], [[63, 62], [35, 62]], [[36, 34], [11, 34]], [[35, 34], [11, 34]], [[15, 18], [19, 18]], [[15, 18], [17, 18]], [[19, 18], [17, 18]], [[65, 61], [21, 61]], [[36, 34], [35, 34]], [[47, 46], [48, 46]]]"
3,"{1: [0], 2: [0, 1]}",1,"[(51, 52, 11)]","[[[17, 55], [18, 55], [17, 18]]]"
