,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [0]}",61,"[(2, 54), (2, 33), (2, 14), (2, 10), (9, 1), (4, 9), (10, 54), (10, 33), (66, 15), (27, 15), (54, 14), (33, 14), (28, 14), (66, 19), (18, 50), (18, 46), (18, 42), (66, 27), (55, 25), (43, 25), (39, 25), (36, 25), (23, 38), (28, 54), (33, 28), (34, 55), (33, 54), (36, 55), (47, 36), (36, 43), (39, 55), (44, 88), (83, 44), (48, 44), (47, 43), (42, 46), (41, 45), (93, 49), (92, 49), (48, 88), (48, 83), (93, 52), (92, 52), (90, 52), (57, 89), (56, 88), (83, 56), (79, 73), (76, 87), (76, 82), (79, 87), (79, 82), (90, 93), (90, 92), (92, 93), (107, 103), (102, 106), (121, 110), (110, 113), (112, 109), (121, 113)]","[[[1, 17], [16, 17]], [[1, 17], [10, 17]], [[1, 17], [6, 17]], [[1, 17], [5, 17]], [[5, 9], [1, 9]], [[2, 9], [5, 9]], [[5, 17], [16, 17]], [[5, 17], [10, 17]], [[22, 28], [6, 28]], [[8, 28], [6, 28]], [[16, 17], [6, 17]], [[10, 17], [6, 17]], [[9, 17], [6, 17]], [[22, 28], [7, 28]], [[7, 16], [15, 16]], [[7, 16], [14, 16]], [[7, 16], [13, 16]], [[22, 28], [8, 28]], [[16, 18], [8, 18]], [[13, 18], [8, 18]], [[12, 18], [8, 18]], [[11, 18], [8, 18]], [[8, 14], [12, 14]], [[9, 17], [16, 17]], [[10, 17], [9, 17]], [[10, 18], [16, 18]], [[10, 17], [16, 17]], [[11, 18], [16, 18]], [[14, 18], [11, 18]], [[11, 18], [13, 18]], [[12, 18], [16, 18]], [[13, 32], [30, 32]], [[26, 32], [13, 32]], [[14, 32], [13, 32]], [[14, 18], [13, 18]], [[13, 16], [14, 16]], [[13, 15], [14, 15]], [[35, 36], [14, 36]], [[33, 36], [14, 36]], [[14, 32], [30, 32]], [[14, 32], [26, 32]], [[35, 36], [15, 36]], [[33, 36], [15, 36]], [[32, 36], [15, 36]], [[16, 33], [30, 33]], [[16, 32], [30, 32]], [[26, 32], [16, 32]], [[25, 31], [23, 31]], [[24, 31], [30, 31]], [[24, 31], [26, 31]], [[25, 31], [30, 31]], [[25, 31], [26, 31]], [[32, 36], [35, 36]], [[32, 36], [33, 36]], [[33, 36], [35, 36]], [[47, 48], [40, 48]], [[40, 46], [45, 46]], [[55, 59], [50, 59]], [[50, 59], [51, 59]], [[51, 52], [50, 52]], [[55, 59], [51, 59]]]"
1,"{1: [0], 2: [0, 1]}",39,"[(2, 28, 1), (4, 1, 0), (10, 28, 9), (10, 14, 8), (12, 19, 15), (27, 19, 17), (59, 26, 25), (23, 47, 25), (34, 21, 25), (23, 32, 21), (47, 34, 32), (34, 31, 43), (34, 39, 30), (36, 34, 29), (32, 30, 38), (37, 31, 30), (29, 35, 30), (36, 39, 35), (47, 39, 38), (37, 39, 43), (42, 56, 44), (42, 55, 43), (42, 41, 50), (90, 48, 49), (49, 52, 45), (48, 46, 56), (47, 46, 55), (46, 50, 45), (53, 52, 96), (66, 85, 67), (77, 74, 68), (87, 73, 72), (70, 82, 73), (76, 73, 68), (81, 70, 72), (79, 76, 75), (83, 81, 88), (81, 87, 82), (99, 101, 98)]","[[[1, 17], [9, 17], [1, 9]], [[2, 9], [1, 9], [1, 2]], [[5, 17], [9, 17], [5, 9]], [[5, 17], [6, 17], [5, 6]], [[6, 7], [7, 28], [6, 28]], [[8, 28], [7, 28], [7, 8]], [[18, 19], [8, 19], [8, 18]], [[8, 14], [14, 18], [8, 18]], [[10, 18], [8, 10], [8, 18]], [[8, 14], [10, 14], [8, 10]], [[14, 18], [10, 18], [10, 14]], [[10, 18], [10, 13], [13, 18]], [[10, 18], [12, 18], [10, 12]], [[11, 18], [10, 18], [10, 11]], [[10, 14], [10, 12], [12, 14]], [[12, 13], [10, 13], [10, 12]], [[10, 11], [11, 12], [10, 12]], [[11, 18], [12, 18], [11, 12]], [[14, 18], [12, 18], [12, 14]], [[12, 13], [12, 18], [13, 18]], [[13, 16], [16, 32], [13, 32]], [[13, 16], [16, 18], [13, 18]], [[13, 16], [13, 15], [15, 16]], [[32, 36], [14, 32], [14, 36]], [[14, 36], [15, 36], [14, 15]], [[14, 32], [14, 16], [16, 32]], [[14, 18], [14, 16], [16, 18]], [[14, 16], [15, 16], [14, 15]], [[15, 37], [15, 36], [36, 37]], [[22, 28], [28, 29], [22, 29]], [[24, 39], [23, 39], [23, 24]], [[30, 31], [23, 31], [23, 30]], [[23, 26], [26, 31], [23, 31]], [[24, 31], [23, 31], [23, 24]], [[26, 30], [23, 26], [23, 30]], [[25, 31], [24, 31], [24, 25]], [[26, 32], [26, 30], [30, 32]], [[26, 30], [30, 31], [26, 31]], [[39, 41], [40, 41], [39, 40]]]"
2,"{2: [0, 1]}",73,"[(2, 0), (4, 3), (10, 11), (9, 11), (11, 8), (9, 8), (15, 14), (12, 14), (18, 19), (18, 17), (27, 26), (27, 25), (23, 27), (27, 21), (23, 26), (21, 26), (33, 34), (33, 32), (33, 31), (33, 30), (33, 29), (31, 32), (29, 32), (29, 31), (37, 38), (44, 43), (41, 44), (41, 43), (47, 49), (46, 49), (47, 48), (48, 45), (47, 45), (53, 50), (50, 52), (56, 57), (57, 55), (57, 54), (56, 55), (56, 54), (54, 55), (60, 61), (73, 74), (74, 72), (74, 71), (70, 74), (73, 71), (72, 71), (72, 68), (70, 71), (68, 71), (70, 68), (77, 76), (77, 75), (83, 82), (88, 89), (87, 89), (87, 88), (94, 95), (93, 95), (93, 94), (99, 100), (100, 98), (103, 102), (103, 101), (101, 102), (110, 111), (111, 109), (110, 109), (112, 113), (116, 117), (119, 118), (121, 120)]","[[[1, 17], [1, 2]], [[2, 9], [2, 3]], [[5, 17], [5, 42]], [[5, 9], [5, 42]], [[5, 42], [5, 6]], [[5, 9], [5, 6]], [[6, 28], [6, 17]], [[6, 7], [6, 17]], [[7, 16], [7, 28]], [[7, 16], [7, 8]], [[8, 28], [8, 19]], [[8, 28], [8, 18]], [[8, 14], [8, 28]], [[8, 28], [8, 10]], [[8, 14], [8, 19]], [[8, 10], [8, 19]], [[10, 17], [10, 18]], [[10, 17], [10, 14]], [[10, 17], [10, 13]], [[10, 17], [10, 12]], [[10, 17], [10, 11]], [[10, 13], [10, 14]], [[10, 11], [10, 14]], [[10, 11], [10, 13]], [[12, 13], [12, 14]], [[13, 32], [13, 18]], [[13, 15], [13, 32]], [[13, 15], [13, 18]], [[14, 18], [14, 36]], [[14, 16], [14, 36]], [[14, 18], [14, 32]], [[14, 32], [14, 15]], [[14, 18], [14, 15]], [[15, 37], [15, 16]], [[15, 16], [15, 36]], [[16, 32], [16, 33]], [[16, 33], [16, 18]], [[16, 33], [16, 17]], [[16, 32], [16, 18]], [[16, 32], [16, 17]], [[16, 17], [16, 18]], [[19, 20], [19, 43]], [[23, 31], [23, 39]], [[23, 39], [23, 30]], [[23, 39], [23, 27]], [[23, 26], [23, 39]], [[23, 31], [23, 27]], [[23, 30], [23, 27]], [[23, 30], [23, 24]], [[23, 26], [23, 27]], [[23, 24], [23, 27]], [[23, 26], [23, 24]], [[24, 39], [24, 31]], [[24, 39], [24, 25]], [[26, 32], [26, 31]], [[30, 32], [30, 33]], [[30, 31], [30, 33]], [[30, 31], [30, 32]], [[35, 79], [35, 82]], [[35, 36], [35, 82]], [[35, 36], [35, 79]], [[39, 41], [39, 47]], [[39, 47], [39, 40]], [[40, 48], [40, 46]], [[40, 48], [40, 41]], [[40, 41], [40, 46]], [[50, 59], [50, 67]], [[50, 67], [50, 52]], [[50, 59], [50, 52]], [[51, 52], [51, 59]], [[53, 93], [53, 99]], [[54, 92], [54, 55]], [[55, 59], [55, 56]]]"
3,"{1: [0], 2: [1]}",97,"[(0, 3), (4, 28), (15, 8), (12, 8), (15, 85), (12, 18), (12, 17), (19, 85), (18, 57), (18, 56), (18, 55), (18, 54), (17, 26), (17, 25), (23, 17), (21, 17), (27, 85), (26, 61), (60, 26), (23, 49), (23, 48), (23, 46), (23, 45), (33, 21), (31, 21), (21, 30), (29, 21), (59, 34), (32, 49), (48, 32), (46, 32), (32, 45), (31, 44), (42, 31), (31, 41), (59, 36), (35, 38), (37, 35), (59, 39), (49, 38), (48, 38), (46, 38), (45, 38), (37, 44), (37, 42), (37, 41), (90, 44), (59, 43), (42, 57), (42, 54), (53, 41), (41, 52), (49, 96), (59, 47), (46, 57), (46, 54), (53, 45), (53, 97), (57, 50), (56, 50), (55, 50), (54, 50), (92, 57), (90, 56), (59, 55), (59, 61), (59, 60), (62, 60), (62, 64), (64, 67), (66, 64), (86, 67), (100, 74), (99, 74), (74, 98), (72, 89), (88, 72), (83, 70), (75, 68), (100, 77), (99, 77), (77, 98), (90, 83), (81, 89), (86, 85), (92, 89), (90, 88), (90, 96), (92, 96), (93, 96), (96, 97), (100, 107), (103, 98), (102, 98), (106, 105), (121, 118), (118, 120)]","[[[1, 2], [2, 3]], [[2, 9], [9, 17]], [[6, 28], [5, 6]], [[6, 7], [5, 6]], [[6, 28], [28, 29]], [[6, 7], [7, 16]], [[6, 7], [7, 8]], [[7, 28], [28, 29]], [[7, 16], [16, 33]], [[7, 16], [16, 32]], [[7, 16], [16, 18]], [[7, 16], [16, 17]], [[7, 8], [8, 19]], [[7, 8], [8, 18]], [[8, 14], [7, 8]], [[8, 10], [7, 8]], [[8, 28], [28, 29]], [[8, 19], [19, 43]], [[19, 20], [8, 19]], [[8, 14], [14, 36]], [[8, 14], [14, 32]], [[8, 14], [14, 16]], [[8, 14], [14, 15]], [[10, 17], [8, 10]], [[10, 13], [8, 10]], [[8, 10], [10, 12]], [[10, 11], [8, 10]], [[18, 19], [10, 18]], [[10, 14], [14, 36]], [[14, 32], [10, 14]], [[14, 16], [10, 14]], [[10, 14], [14, 15]], [[10, 13], [13, 32]], [[13, 16], [10, 13]], [[10, 13], [13, 15]], [[18, 19], [11, 18]], [[11, 12], [12, 14]], [[12, 13], [11, 12]], [[18, 19], [12, 18]], [[14, 36], [12, 14]], [[14, 32], [12, 14]], [[14, 16], [12, 14]], [[14, 15], [12, 14]], [[12, 13], [13, 32]], [[12, 13], [13, 16]], [[12, 13], [13, 15]], [[32, 36], [13, 32]], [[18, 19], [13, 18]], [[13, 16], [16, 33]], [[13, 16], [16, 17]], [[15, 37], [13, 15]], [[13, 15], [15, 36]], [[14, 36], [36, 37]], [[18, 19], [14, 18]], [[14, 16], [16, 33]], [[14, 16], [16, 17]], [[15, 37], [14, 15]], [[15, 37], [37, 38]], [[16, 33], [15, 16]], [[16, 32], [15, 16]], [[16, 18], [15, 16]], [[16, 17], [15, 16]], [[33, 36], [16, 33]], [[32, 36], [16, 32]], [[18, 19], [16, 18]], [[18, 19], [19, 43]], [[18, 19], [19, 20]], [[20, 21], [19, 20]], [[20, 21], [21, 22]], [[21, 22], [22, 29]], [[22, 28], [21, 22]], [[29, 85], [22, 29]], [[39, 47], [23, 39]], [[39, 41], [23, 39]], [[23, 39], [39, 40]], [[23, 30], [30, 33]], [[30, 32], [23, 30]], [[26, 32], [23, 26]], [[24, 25], [23, 24]], [[39, 47], [24, 39]], [[39, 41], [24, 39]], [[24, 39], [39, 40]], [[32, 36], [26, 32]], [[26, 30], [30, 33]], [[29, 85], [28, 29]], [[33, 36], [30, 33]], [[32, 36], [30, 32]], [[32, 36], [36, 37]], [[33, 36], [36, 37]], [[35, 36], [36, 37]], [[36, 37], [37, 38]], [[39, 47], [47, 48]], [[40, 48], [39, 40]], [[40, 46], [39, 40]], [[45, 46], [44, 45]], [[55, 59], [54, 55]], [[54, 55], [55, 56]]]"
