,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{2: [0, 1]}",24,"[(63, 32), (43, 32), (32, 10), (54, 32), (43, 63), (63, 10), (63, 54), (43, 10), (43, 54), (54, 10), (9, 55), (1, 55), (1, 9), (42, 56), (53, 56), (42, 53), (58, 3), (24, 6), (68, 34), (15, 59), (70, 50), (25, 64), (25, 28), (64, 28)]","[[[1, 28], [1, 43]], [[1, 26], [1, 43]], [[1, 43], [1, 16]], [[1, 10], [1, 43]], [[1, 26], [1, 28]], [[1, 28], [1, 16]], [[1, 28], [1, 10]], [[1, 26], [1, 16]], [[1, 26], [1, 10]], [[1, 10], [1, 16]], [[3, 16], [3, 45]], [[3, 4], [3, 45]], [[3, 4], [3, 16]], [[5, 26], [5, 45]], [[5, 10], [5, 45]], [[5, 26], [5, 10]], [[6, 36], [6, 7]], [[11, 34], [11, 12]], [[16, 19], [16, 17]], [[22, 21], [22, 57]], [[54, 59], [54, 24]], [[35, 34], [35, 62]], [[35, 34], [35, 39]], [[35, 62], [35, 39]]]"
1,"{1: [0], 2: [1]}",54,"[(19, 63), (43, 18), (68, 10), (34, 10), (5, 54), (8, 12), (35, 55), (40, 55), (41, 55), (39, 55), (28, 40), (9, 40), (1, 40), (26, 41), (25, 41), (24, 41), (9, 41), (1, 41), (9, 68), (9, 34), (39, 9), (39, 3), (39, 1), (1, 31), (56, 35), (56, 47), (46, 56), (42, 47), (53, 47), (42, 18), (42, 46), (46, 6), (46, 53), (5, 53), (58, 26), (52, 12), (13, 68), (51, 34), (11, 34), (51, 35), (11, 35), (52, 13), (13, 69), (62, 72), (16, 72), (72, 15), (16, 67), (27, 67), (62, 50), (17, 50), (23, 33), (62, 71), (70, 62), (70, 61)]","[[[28, 27], [1, 28]], [[1, 26], [26, 27]], [[16, 19], [1, 16]], [[16, 17], [1, 16]], [[10, 9], [1, 10]], [[2, 15], [15, 18]], [[45, 17], [3, 45]], [[39, 3], [3, 45]], [[34, 3], [3, 45]], [[7, 3], [3, 45]], [[35, 39], [39, 3]], [[3, 16], [39, 3]], [[3, 4], [39, 3]], [[36, 34], [34, 3]], [[35, 34], [34, 3]], [[11, 34], [34, 3]], [[3, 16], [34, 3]], [[3, 4], [34, 3]], [[3, 16], [16, 19]], [[3, 16], [16, 17]], [[7, 3], [3, 16]], [[7, 3], [6, 7]], [[7, 3], [3, 4]], [[3, 4], [4, 42]], [[5, 45], [45, 17]], [[5, 45], [31, 5]], [[12, 5], [5, 45]], [[5, 26], [31, 5]], [[5, 10], [31, 5]], [[5, 26], [26, 27]], [[5, 26], [12, 5]], [[12, 5], [11, 12]], [[12, 5], [5, 10]], [[10, 9], [5, 10]], [[6, 36], [36, 34]], [[18, 55], [15, 18]], [[19, 18], [16, 19]], [[17, 55], [16, 17]], [[17, 18], [16, 17]], [[17, 55], [45, 17]], [[17, 18], [45, 17]], [[18, 55], [19, 18]], [[19, 18], [56, 19]], [[61, 54], [21, 61]], [[23, 21], [21, 61]], [[21, 61], [22, 21]], [[23, 21], [38, 23]], [[37, 38], [38, 23]], [[61, 54], [54, 24]], [[24, 25], [54, 24]], [[32, 33], [33, 44]], [[61, 54], [65, 61]], [[54, 59], [61, 54]], [[54, 59], [59, 60]]]"
2,"{1: [0], 2: [0]}",25,"[(43, 42), (9, 10), (53, 54), (56, 55), (40, 41), (39, 40), (39, 41), (30, 31), (46, 47), (24, 26), (25, 24), (13, 12), (11, 12), (69, 68), (34, 35), (11, 13), (71, 72), (16, 15), (60, 59), (21, 18), (19, 18), (19, 21), (25, 26), (64, 65), (38, 37)]","[[[1, 26], [5, 26]], [[3, 16], [1, 16]], [[5, 10], [1, 10]], [[5, 45], [3, 45]], [[39, 3], [34, 3]], [[7, 3], [39, 3]], [[7, 3], [34, 3]], [[41, 42], [4, 42]], [[12, 5], [31, 5]], [[11, 34], [36, 34]], [[35, 34], [11, 34]], [[19, 18], [15, 18]], [[17, 18], [15, 18]], [[56, 19], [16, 19]], [[16, 17], [45, 17]], [[17, 18], [19, 18]], [[65, 61], [21, 61]], [[23, 21], [22, 21]], [[58, 57], [22, 57]], [[30, 27], [26, 27]], [[28, 27], [26, 27]], [[28, 27], [30, 27]], [[35, 34], [36, 34]], [[35, 62], [63, 62]], [[48, 46], [47, 46]]]"
3,"{1: [0], 2: [0, 1]}",1,"[(52, 11, 51)]","[[[18, 55], [17, 18], [17, 55]]]"
