,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [1]}",81,"[(80, 64), (80, 57), (80, 32), (80, 83), (80, 29), (80, 63), (80, 43), (54, 80), (80, 0), (57, 69), (43, 18), (54, 5), (0, 8), (12, 8), (55, 79), (35, 55), (55, 40), (41, 55), (39, 55), (40, 28), (9, 40), (41, 26), (9, 41), (9, 68), (9, 34), (39, 9), (39, 3), (76, 31), (31, 2), (78, 21), (78, 2), (49, 2), (48, 2), (47, 2), (46, 2), (49, 56), (74, 49), (49, 42), (53, 49), (48, 56), (48, 74), (48, 42), (53, 48), (79, 56), (35, 56), (47, 56), (46, 56), (22, 47), (47, 74), (47, 42), (53, 47), (20, 74), (74, 46), (42, 18), (42, 46), (53, 46), (53, 5), (26, 58), (82, 64), (82, 28), (12, 52), (68, 13), (51, 34), (34, 11), (35, 51), (35, 11), (13, 52), (13, 69), (16, 67), (27, 67), (50, 62), (50, 17), (79, 21), (23, 33), (36, 33), (81, 45), (81, 44), (81, 27), (71, 62), (70, 62), (61, 70)]","[[[62, 1], [35, 62]], [[62, 1], [1, 56]], [[62, 1], [1, 43]], [[62, 1], [1, 41]], [[62, 1], [1, 40]], [[62, 1], [1, 28]], [[62, 1], [1, 26]], [[1, 10], [62, 1]], [[62, 1], [1, 2]], [[1, 56], [56, 19]], [[1, 26], [26, 27]], [[1, 10], [10, 9]], [[1, 2], [2, 15]], [[15, 18], [2, 15]], [[3, 45], [45, 30]], [[45, 17], [3, 45]], [[3, 45], [39, 3]], [[34, 3], [3, 45]], [[7, 3], [3, 45]], [[39, 3], [35, 39]], [[3, 16], [39, 3]], [[34, 3], [36, 34]], [[3, 16], [34, 3]], [[3, 16], [16, 19]], [[3, 16], [16, 17]], [[7, 3], [3, 16]], [[7, 3], [6, 7]], [[42, 66], [4, 42]], [[4, 42], [5, 4]], [[4, 30], [30, 27]], [[4, 30], [5, 4]], [[53, 5], [5, 4]], [[52, 5], [5, 4]], [[31, 5], [5, 4]], [[12, 5], [5, 4]], [[53, 5], [5, 45]], [[5, 29], [53, 5]], [[53, 5], [5, 26]], [[5, 10], [53, 5]], [[52, 5], [5, 45]], [[52, 5], [5, 29]], [[52, 5], [5, 26]], [[5, 10], [52, 5]], [[45, 30], [5, 45]], [[45, 17], [5, 45]], [[31, 5], [5, 45]], [[12, 5], [5, 45]], [[11, 31], [31, 5]], [[31, 5], [5, 29]], [[31, 5], [5, 26]], [[5, 10], [31, 5]], [[29, 27], [5, 29]], [[5, 29], [12, 5]], [[5, 26], [26, 27]], [[5, 26], [12, 5]], [[5, 10], [12, 5]], [[5, 10], [10, 9]], [[36, 34], [6, 36]], [[6, 35], [35, 62]], [[6, 35], [35, 39]], [[15, 18], [18, 55]], [[16, 19], [19, 18]], [[17, 55], [16, 17]], [[16, 17], [17, 18]], [[45, 17], [17, 55]], [[45, 17], [17, 18]], [[19, 18], [18, 55]], [[19, 18], [56, 19]], [[23, 21], [38, 23]], [[37, 38], [38, 23]], [[54, 24], [61, 54]], [[54, 24], [24, 25]], [[45, 30], [30, 27]], [[32, 33], [33, 44]], [[44, 46], [33, 44]], [[50, 37], [51, 50]], [[50, 37], [49, 50]], [[50, 37], [37, 38]], [[65, 61], [61, 54]], [[54, 59], [61, 54]], [[59, 60], [54, 59]]]"
1,"{2: [0, 1]}",51,"[(57, 32), (57, 83), (57, 29), (63, 57), (43, 57), (54, 57), (0, 57), (83, 32), (32, 29), (63, 32), (43, 32), (54, 32), (0, 32), (83, 29), (63, 83), (43, 83), (54, 83), (0, 83), (63, 29), (43, 29), (54, 29), (0, 29), (63, 43), (54, 63), (63, 0), (54, 43), (43, 0), (54, 0), (9, 55), (78, 31), (56, 2), (74, 2), (42, 2), (53, 2), (74, 56), (42, 56), (53, 56), (74, 42), (53, 74), (53, 42), (66, 58), (82, 66), (66, 3), (82, 58), (3, 58), (82, 3), (68, 34), (35, 79), (59, 15), (50, 70), (28, 64)]","[[[1, 56], [1, 43]], [[1, 56], [1, 41]], [[1, 56], [1, 40]], [[1, 28], [1, 56]], [[1, 26], [1, 56]], [[1, 10], [1, 56]], [[1, 2], [1, 56]], [[1, 41], [1, 43]], [[1, 43], [1, 40]], [[1, 28], [1, 43]], [[1, 26], [1, 43]], [[1, 10], [1, 43]], [[1, 2], [1, 43]], [[1, 41], [1, 40]], [[1, 28], [1, 41]], [[1, 26], [1, 41]], [[1, 10], [1, 41]], [[1, 2], [1, 41]], [[1, 28], [1, 40]], [[1, 26], [1, 40]], [[1, 10], [1, 40]], [[1, 2], [1, 40]], [[1, 28], [1, 26]], [[1, 10], [1, 28]], [[1, 28], [1, 2]], [[1, 10], [1, 26]], [[1, 26], [1, 2]], [[1, 10], [1, 2]], [[3, 16], [3, 45]], [[4, 30], [4, 42]], [[5, 45], [5, 4]], [[5, 29], [5, 4]], [[5, 26], [5, 4]], [[5, 10], [5, 4]], [[5, 29], [5, 45]], [[5, 26], [5, 45]], [[5, 10], [5, 45]], [[5, 29], [5, 26]], [[5, 10], [5, 29]], [[5, 10], [5, 26]], [[6, 64], [6, 36]], [[6, 35], [6, 64]], [[6, 64], [6, 7]], [[6, 35], [6, 36]], [[6, 7], [6, 36]], [[6, 35], [6, 7]], [[16, 19], [16, 17]], [[45, 17], [45, 30]], [[22, 57], [22, 21]], [[54, 24], [54, 59]], [[35, 39], [35, 62]]]"
2,"{1: [0], 2: [0]}",29,"[(43, 42), (54, 53), (55, 56), (41, 40), (39, 40), (39, 41), (78, 79), (48, 49), (47, 49), (49, 46), (48, 47), (48, 46), (47, 46), (4, 5), (12, 13), (12, 11), (68, 69), (35, 34), (13, 11), (14, 16), (14, 15), (16, 15), (21, 18), (20, 18), (20, 21), (38, 36), (36, 37), (38, 37), (45, 44)]","[[[1, 26], [5, 26]], [[1, 10], [5, 10]], [[3, 45], [5, 45]], [[34, 3], [39, 3]], [[7, 3], [39, 3]], [[7, 3], [34, 3]], [[4, 30], [45, 30]], [[52, 5], [53, 5]], [[31, 5], [53, 5]], [[53, 5], [12, 5]], [[52, 5], [31, 5]], [[52, 5], [12, 5]], [[31, 5], [12, 5]], [[8, 9], [10, 9]], [[15, 18], [19, 18]], [[15, 18], [17, 18]], [[16, 19], [56, 19]], [[45, 17], [16, 17]], [[19, 18], [17, 18]], [[20, 21], [23, 21]], [[20, 21], [22, 21]], [[23, 21], [22, 21]], [[30, 27], [26, 27]], [[29, 27], [26, 27]], [[29, 27], [30, 27]], [[48, 46], [44, 46]], [[44, 46], [47, 46]], [[48, 46], [47, 46]], [[51, 50], [49, 50]]]"
3,"{1: [0], 2: [0, 1]}",1,"[(51, 52, 11)]","[[[17, 55], [18, 55], [17, 18]]]"
