,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{2: [0, 1]}",40,"[(57, 32), (29, 57), (43, 57), (54, 57), (0, 57), (29, 32), (43, 32), (54, 32), (0, 32), (29, 43), (29, 54), (29, 0), (54, 43), (43, 0), (54, 0), (9, 55), (1, 55), (1, 9), (56, 42), (56, 53), (42, 53), (66, 58), (66, 3), (58, 3), (24, 22), (24, 6), (6, 22), (70, 50), (25, 64), (69, 57), (5, 54), (8, 0), (8, 12), (26, 41), (5, 53), (58, 26), (69, 13), (72, 14), (72, 15), (33, 23)]","[[[1, 56], [1, 43]], [[1, 40], [1, 56]], [[1, 26], [1, 56]], [[1, 10], [1, 56]], [[1, 2], [1, 56]], [[1, 40], [1, 43]], [[1, 26], [1, 43]], [[1, 10], [1, 43]], [[1, 2], [1, 43]], [[1, 40], [1, 26]], [[1, 40], [1, 10]], [[1, 40], [1, 2]], [[1, 10], [1, 26]], [[1, 26], [1, 2]], [[1, 10], [1, 2]], [[3, 16], [3, 45]], [[3, 4], [3, 45]], [[3, 4], [3, 16]], [[5, 45], [5, 26]], [[5, 45], [5, 10]], [[5, 26], [5, 10]], [[6, 64], [6, 36]], [[6, 64], [6, 7]], [[6, 36], [6, 7]], [[11, 34], [11, 31]], [[11, 34], [11, 12]], [[11, 12], [11, 31]], [[54, 59], [54, 24]], [[35, 34], [35, 62]], [[56, 19], [1, 56]], [[10, 9], [1, 10]], [[2, 15], [1, 2]], [[2, 15], [15, 18]], [[36, 34], [34, 3]], [[10, 9], [5, 10]], [[6, 36], [36, 34]], [[56, 19], [19, 18]], [[21, 61], [20, 21]], [[21, 61], [22, 21]], [[33, 44], [32, 33]]]"
1,"{1: [0], 2: [1]}",41,"[(43, 18), (55, 35), (40, 55), (41, 55), (39, 55), (40, 9), (1, 40), (41, 25), (24, 41), (9, 41), (1, 41), (9, 68), (39, 9), (3, 39), (39, 1), (1, 31), (56, 49), (49, 42), (49, 53), (56, 48), (48, 42), (48, 53), (56, 35), (47, 56), (56, 46), (22, 47), (47, 42), (47, 53), (42, 18), (46, 42), (6, 46), (46, 53), (12, 52), (13, 68), (35, 51), (52, 13), (16, 72), (67, 16), (27, 67), (33, 36), (70, 61)]","[[[1, 26], [26, 27]], [[3, 45], [45, 17]], [[39, 3], [3, 45]], [[34, 3], [3, 45]], [[7, 3], [3, 45]], [[39, 3], [3, 16]], [[3, 4], [39, 3]], [[34, 3], [35, 34]], [[11, 34], [34, 3]], [[3, 16], [34, 3]], [[3, 4], [34, 3]], [[3, 16], [16, 19]], [[7, 3], [3, 16]], [[6, 7], [7, 3]], [[7, 3], [3, 4]], [[3, 4], [4, 42]], [[5, 45], [53, 5]], [[53, 5], [5, 26]], [[53, 5], [5, 10]], [[5, 45], [52, 5]], [[52, 5], [5, 26]], [[52, 5], [5, 10]], [[5, 45], [45, 17]], [[31, 5], [5, 45]], [[5, 45], [12, 5]], [[11, 31], [31, 5]], [[31, 5], [5, 26]], [[31, 5], [5, 10]], [[5, 26], [26, 27]], [[12, 5], [5, 26]], [[11, 12], [12, 5]], [[12, 5], [5, 10]], [[15, 18], [18, 55]], [[19, 18], [16, 19]], [[45, 17], [17, 55]], [[18, 55], [19, 18]], [[23, 21], [21, 61]], [[38, 23], [23, 21]], [[37, 38], [38, 23]], [[33, 44], [44, 46]], [[54, 59], [59, 60]]]"
2,"{1: [0], 2: [0]}",29,"[(43, 42), (54, 53), (55, 56), (40, 41), (39, 40), (39, 41), (31, 30), (49, 48), (47, 49), (49, 46), (47, 48), (46, 48), (47, 46), (24, 25), (12, 13), (51, 52), (71, 72), (18, 20), (36, 38), (36, 37), (38, 37), (5, 4), (26, 24), (69, 68), (14, 16), (14, 15), (16, 15), (26, 25), (44, 45)]","[[[1, 26], [5, 26]], [[1, 10], [5, 10]], [[3, 45], [5, 45]], [[39, 3], [34, 3]], [[7, 3], [39, 3]], [[7, 3], [34, 3]], [[4, 42], [41, 42]], [[53, 5], [52, 5]], [[31, 5], [53, 5]], [[53, 5], [12, 5]], [[31, 5], [52, 5]], [[12, 5], [52, 5]], [[31, 5], [12, 5]], [[11, 34], [35, 34]], [[15, 18], [19, 18]], [[17, 55], [18, 55]], [[65, 61], [21, 61]], [[26, 27], [29, 27]], [[44, 46], [48, 46]], [[44, 46], [47, 46]], [[48, 46], [47, 46]], [[10, 9], [8, 9]], [[36, 34], [11, 34]], [[56, 19], [16, 19]], [[20, 21], [23, 21]], [[20, 21], [22, 21]], [[23, 21], [22, 21]], [[36, 34], [35, 34]], [[49, 50], [51, 50]]]"
