,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",11,"{192, 21, 22, 87, 24, 89, 125, 127, 189, 190, 191}","[[[30, 33], [30, 31]], [[8, 10], [8, 11]], [[8, 10], [8, 16]], [[76, 77], [76, 80]], [[76, 77], [76, 82]], [[76, 77], [76, 81]], [[8, 11], [8, 16]], [[76, 80], [76, 82]], [[76, 80], [76, 81]], [[56, 58], [56, 78]], [[76, 82], [76, 81]]]"
1,"{0: [1], 1: [2], 'Matched': True}",9,"{160, 129, 167, 135, 204, 80, 177, 211, 84, 87, 184, 89, 92, 125}","[[[97, 98], [89, 97]], [[27, 30], [30, 33]], [[27, 30], [30, 31]], [[27, 30], [26, 27]], [[30, 33], [33, 36]], [[66, 83], [65, 66]], [[57, 58], [58, 64]], [[56, 58], [58, 64]], [[73, 74], [74, 75]]]"
2,"{0: [1], 2: [1], 'Matched': True}",4,"{129, 174, 207, 50, 211, 125, 24, 189}","[[[97, 98], [90, 98]], [[57, 58], [56, 58]], [[76, 77], [72, 77]], [[8, 16], [15, 16]]]"
