,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",5,"{192, 164, 167, 168, 21, 22, 190}","[[[66, 83], [66, 67]], [[66, 83], [66, 87]], [[8, 10], [8, 11]], [[76, 82], [76, 80]], [[66, 67], [66, 87]]]"
1,"{0: [1], 1: [2], 'Matched': True}",10,"{160, 33, 164, 167, 168, 72, 204, 80, 177, 50, 211, 84, 21, 87, 185, 58}","[[[15, 16], [16, 37]], [[97, 98], [89, 97]], [[73, 74], [74, 81]], [[10, 17], [8, 10]], [[66, 83], [65, 66]], [[26, 27], [27, 30]], [[66, 67], [65, 66]], [[27, 30], [30, 31]], [[66, 87], [65, 66]], [[23, 30], [30, 31]]]"
2,"{0: [1], 2: [1], 'Matched': True}",2,"{72, 211, 84, 207}","[[[97, 98], [90, 98]], [[27, 30], [23, 30]]]"
