,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",9,"{130, 131, 164, 167, 168, 21, 22, 55, 24, 58, 189, 191}","[[[57, 78], [57, 66]], [[16, 18], [16, 37]], [[66, 83], [66, 67]], [[66, 83], [66, 87]], [[8, 16], [8, 11]], [[8, 16], [8, 10]], [[76, 77], [76, 81]], [[66, 67], [66, 87]], [[8, 11], [8, 10]]]"
1,"{0: [1], 1: [2], 'Matched': True}",16,"{130, 21, 24, 160, 33, 164, 167, 168, 177, 50, 55, 184, 58, 196, 198, 72, 80, 84, 87}","[[[27, 30], [26, 27]], [[27, 30], [30, 31]], [[16, 18], [8, 16]], [[16, 18], [15, 16]], [[82, 86], [80, 82]], [[57, 66], [66, 83]], [[57, 66], [66, 67]], [[57, 66], [66, 87]], [[66, 83], [65, 66]], [[8, 16], [16, 37]], [[23, 30], [30, 31]], [[66, 67], [65, 66]], [[15, 16], [16, 37]], [[74, 75], [73, 74]], [[8, 10], [10, 17]], [[65, 66], [66, 87]]]"
2,"{0: [1], 2: [1], 'Matched': True}",6,"{160, 130, 131, 39, 72, 174, 50, 84, 55, 24, 189, 127}","[[[57, 78], [56, 78]], [[27, 30], [23, 30]], [[16, 18], [12, 18]], [[57, 66], [65, 66]], [[8, 16], [15, 16]], [[76, 77], [72, 77]]]"
