,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",26,"{3, 4, 8, 9, 138, 11, 139, 13, 142, 15, 145, 21, 150, 23, 22, 154, 26, 161, 163, 166, 168, 46, 49, 50, 179, 180, 53, 54, 55, 183, 51, 68, 70, 102, 103, 120, 123}","[[[23, 24], [23, 26]], [[73, 76], [73, 77]], [[73, 76], [73, 89]], [[6, 28], [6, 8]], [[63, 64], [63, 82]], [[16, 18], [16, 17]], [[40, 48], [40, 46]], [[14, 36], [14, 16]], [[66, 82], [66, 87]], [[8, 14], [8, 11]], [[8, 14], [8, 19]], [[5, 6], [5, 42]], [[5, 6], [5, 9]], [[65, 82], [65, 87]], [[73, 77], [73, 89]], [[55, 56], [55, 92]], [[15, 37], [15, 32]], [[15, 37], [15, 16]], [[2, 3], [2, 9]], [[8, 11], [8, 10]], [[8, 11], [8, 19]], [[8, 10], [8, 19]], [[15, 32], [15, 16]], [[60, 62], [60, 68]], [[58, 78], [58, 69]], [[5, 42], [5, 9]]]"
1,"{0: [1], 1: [2], 'Matched': True}",43,"{4, 8, 9, 13, 15, 145, 147, 21, 22, 23, 154, 26, 28, 32, 161, 35, 163, 166, 40, 169, 168, 173, 46, 174, 49, 50, 179, 180, 54, 55, 183, 61, 192, 193, 68, 197, 198, 70, 201, 76, 204, 78, 80, 81, 96, 98, 102, 103, 120, 126}","[[[23, 24], [24, 31]], [[73, 76], [76, 82]], [[11, 12], [8, 11]], [[10, 14], [14, 36]], [[10, 14], [14, 16]], [[6, 28], [5, 6]], [[82, 86], [66, 82]], [[82, 86], [63, 82]], [[82, 86], [65, 82]], [[82, 86], [76, 82]], [[39, 40], [40, 48]], [[39, 40], [40, 46]], [[16, 18], [14, 16]], [[16, 18], [15, 16]], [[6, 8], [8, 14]], [[6, 8], [5, 6]], [[6, 8], [8, 11]], [[6, 8], [8, 10]], [[6, 8], [8, 19]], [[72, 77], [77, 80]], [[72, 77], [71, 72]], [[14, 36], [13, 14]], [[14, 36], [8, 14]], [[14, 36], [36, 37]], [[68, 69], [60, 68]], [[68, 69], [61, 68]], [[14, 16], [16, 17]], [[14, 16], [13, 14]], [[14, 16], [8, 14]], [[16, 17], [15, 16]], [[73, 77], [77, 80]], [[55, 56], [56, 67]], [[25, 26], [26, 27]], [[25, 26], [26, 30]], [[66, 87], [87, 88]], [[77, 80], [80, 83]], [[26, 27], [23, 26]], [[26, 30], [23, 26]], [[8, 19], [19, 43]], [[89, 97], [73, 89]], [[87, 88], [65, 87]], [[9, 17], [5, 9]], [[9, 17], [2, 9]]]"
2,"{0: [1], 2: [1], 'Matched': True}",21,"{4, 7, 9, 138, 11, 140, 15, 145, 19, 147, 23, 154, 28, 32, 161, 163, 166, 40, 169, 168, 174, 46, 50, 180, 53, 54, 192, 70, 78, 96, 119, 123, 126}","[[[10, 14], [13, 14]], [[6, 28], [7, 28]], [[72, 77], [73, 77]], [[68, 69], [58, 69]], [[14, 16], [15, 16]], [[16, 17], [9, 17]], [[13, 14], [8, 14]], [[66, 82], [63, 82]], [[66, 82], [65, 82]], [[66, 82], [76, 82]], [[63, 82], [65, 82]], [[63, 82], [76, 82]], [[65, 82], [76, 82]], [[15, 37], [36, 37]], [[54, 92], [55, 92]], [[25, 26], [23, 26]], [[66, 87], [65, 87]], [[59, 67], [56, 67]], [[4, 42], [5, 42]], [[60, 68], [61, 68]], [[5, 9], [2, 9]]]"
4,"{0: [1, 2], 1: [2], 'Matched': True}",3,"{32, 108, 109, 112, 80, 81, 84, 21, 23}","[[[10, 14], [8, 14], [8, 10]], [[50, 52], [50, 51], [51, 52]], [[27, 30], [26, 27], [26, 30]]]"
