,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",12,"{128, 101, 102, 70, 40, 73, 44, 141, 110, 143, 111, 145, 109, 116, 21, 117, 24, 124}","[[[13, 14], [13, 32]], [[60, 68], [60, 64]], [[60, 68], [60, 61]], [[8, 10], [8, 16]], [[53, 99], [53, 93]], [[60, 64], [60, 61]], [[50, 59], [50, 67]], [[50, 59], [50, 52]], [[40, 41], [40, 46]], [[23, 31], [23, 26]], [[50, 67], [50, 52]], [[56, 92], [56, 57]]]"
1,"{0: [1], 1: [2], 'Matched': True}",17,"{130, 13, 143, 21, 24, 156, 33, 166, 39, 40, 44, 49, 54, 59, 64, 65, 70, 80, 91, 109, 115, 116, 117, 120, 124}","[[[22, 27], [21, 22]], [[16, 17], [8, 16]], [[13, 14], [14, 36]], [[57, 66], [66, 82]], [[57, 66], [56, 57]], [[32, 85], [13, 32]], [[26, 27], [23, 26]], [[66, 82], [64, 66]], [[64, 66], [60, 64]], [[52, 53], [53, 99]], [[52, 53], [53, 93]], [[52, 53], [50, 52]], [[10, 17], [8, 10]], [[6, 8], [8, 10]], [[6, 8], [8, 16]], [[55, 56], [56, 57]], [[12, 18], [18, 19]]]"
2,"{0: [1], 2: [1], 'Matched': True}",11,"{128, 130, 134, 141, 145, 153, 156, 33, 161, 166, 171, 49, 54, 65, 73, 80, 87, 93, 116, 119, 123}","[[[22, 27], [26, 27]], [[69, 93], [53, 93]], [[16, 17], [10, 17]], [[57, 66], [64, 66]], [[58, 61], [60, 61]], [[55, 92], [54, 92]], [[30, 31], [23, 31]], [[60, 68], [63, 68]], [[66, 82], [65, 82]], [[35, 36], [14, 36]], [[54, 92], [56, 92]]]"
4,"{0: [1, 2], 1: [2], 'Matched': True}",1,"{120, 123, 128}","[[[55, 92], [55, 56], [56, 92]]]"
