,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",17,"{17, 19, 20, 152, 154, 29, 32, 33, 34, 167, 168, 45, 46, 47, 51, 53, 55, 56, 196, 69, 197, 72, 205, 206}","[[[15, 37], [15, 32]], [[90, 91], [90, 96]], [[10, 17], [10, 14]], [[10, 17], [10, 18]], [[10, 17], [10, 11]], [[10, 14], [10, 11]], [[14, 15], [14, 18]], [[14, 15], [14, 16]], [[10, 18], [10, 11]], [[16, 32], [16, 18]], [[23, 30], [23, 25]], [[7, 28], [7, 8]], [[7, 28], [7, 44]], [[66, 83], [66, 87]], [[80, 83], [80, 82]], [[7, 8], [7, 44]], [[63, 82], [63, 66]]]"
1,"{0: [1], 1: [2], 'Matched': True}",24,"{129, 135, 13, 142, 17, 148, 21, 152, 154, 29, 32, 33, 34, 37, 167, 168, 44, 45, 46, 51, 53, 56, 190, 196, 197, 72, 202, 205, 206, 87, 109, 115}","[[[15, 37], [14, 15]], [[90, 91], [89, 90]], [[10, 17], [8, 10]], [[15, 32], [14, 15]], [[10, 14], [14, 15]], [[10, 14], [8, 10]], [[10, 14], [14, 16]], [[90, 96], [89, 90]], [[50, 52], [52, 53]], [[10, 18], [8, 10]], [[16, 32], [14, 16]], [[23, 30], [30, 31]], [[60, 62], [62, 63]], [[58, 64], [57, 58]], [[10, 11], [8, 10]], [[66, 83], [63, 66]], [[80, 83], [76, 80]], [[62, 63], [63, 82]], [[62, 63], [63, 66]], [[12, 13], [13, 32]], [[8, 10], [6, 8]], [[8, 10], [7, 8]], [[76, 80], [80, 82]], [[66, 87], [63, 66]]]"
2,"{0: [1], 2: [1], 'Matched': True}",11,"{10, 13, 17, 154, 33, 34, 163, 167, 168, 44, 51, 55, 56, 196, 197, 206, 210, 82, 87}","[[[10, 17], [5, 17]], [[15, 32], [16, 32]], [[15, 32], [13, 32]], [[90, 96], [95, 96]], [[10, 18], [16, 18]], [[16, 32], [13, 32]], [[26, 31], [30, 31]], [[66, 83], [80, 83]], [[65, 87], [66, 87]], [[6, 8], [7, 8]], [[63, 82], [80, 82]]]"
4,"{0: [1, 2], 1: [2], 'Matched': True}",2,"{32, 34, 46, 47, 55}","[[[10, 14], [10, 18], [14, 18]], [[16, 18], [14, 18], [14, 16]]]"
