,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",16,"{1, 2, 136, 137, 138, 12, 14, 15, 152, 153, 154, 156, 157, 162, 163, 46, 48, 54, 57, 205, 206, 90, 91}","[[[1, 9], [1, 17]], [[90, 91], [90, 96]], [[58, 68], [58, 66]], [[58, 68], [58, 69]], [[58, 66], [58, 69]], [[32, 85], [32, 36]], [[64, 68], [64, 66]], [[6, 17], [6, 28]], [[6, 17], [6, 7]], [[6, 28], [6, 7]], [[16, 17], [16, 33]], [[14, 32], [14, 16]], [[65, 87], [65, 86]], [[63, 66], [63, 68]], [[63, 66], [63, 82]], [[63, 68], [63, 82]]]"
1,"{0: [1], 1: [2], 'Matched': True}",19,"{8, 12, 15, 18, 163, 46, 48, 52, 54, 57, 69, 201, 202, 75, 205, 206, 79, 83, 85, 90, 91, 96}","[[[90, 91], [89, 90]], [[26, 32], [32, 85]], [[26, 32], [32, 36]], [[23, 25], [25, 31]], [[24, 25], [25, 31]], [[32, 85], [14, 32]], [[5, 6], [6, 28]], [[5, 6], [6, 7]], [[90, 96], [89, 90]], [[36, 37], [15, 36]], [[36, 37], [32, 36]], [[6, 28], [28, 29]], [[87, 88], [65, 87]], [[16, 17], [14, 16]], [[16, 17], [7, 16]], [[14, 32], [32, 36]], [[14, 16], [16, 33]], [[16, 33], [7, 16]], [[6, 7], [7, 16]]]"
2,"{0: [1], 2: [1], 'Matched': True}",22,"{2, 136, 137, 10, 14, 18, 147, 152, 153, 156, 157, 46, 48, 52, 54, 182, 188, 195, 69, 75, 206, 210, 83, 90}","[[[1, 17], [5, 17]], [[1, 17], [6, 17]], [[1, 17], [16, 17]], [[26, 32], [14, 32]], [[23, 25], [24, 25]], [[58, 68], [61, 68]], [[58, 68], [64, 68]], [[58, 68], [63, 68]], [[58, 66], [64, 66]], [[58, 66], [63, 66]], [[80, 81], [73, 81]], [[80, 81], [75, 81]], [[61, 68], [64, 68]], [[61, 68], [63, 68]], [[5, 17], [16, 17]], [[73, 81], [75, 81]], [[90, 96], [95, 96]], [[64, 68], [63, 68]], [[6, 17], [16, 17]], [[64, 66], [63, 66]], [[15, 36], [32, 36]], [[14, 16], [7, 16]]]"
4,"{0: [1, 2], 1: [2], 'Matched': True}",1,"{8, 10, 14}","[[[5, 17], [5, 6], [6, 17]]]"
