,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2], 'Matched': True}",22,"{148, 149, 24, 26, 29, 30, 32, 164, 165, 38, 37, 47, 48, 55, 57, 58, 69, 70, 71, 72, 74, 80, 83, 94, 95, 126, 127}","[[[62, 68], [62, 63]], [[66, 67], [66, 68]], [[56, 78], [56, 67]], [[10, 12], [10, 11]], [[8, 16], [8, 19]], [[23, 27], [23, 30]], [[23, 27], [23, 39]], [[23, 27], [23, 25]], [[14, 18], [14, 32]], [[16, 18], [16, 37]], [[16, 18], [16, 33]], [[12, 14], [12, 13]], [[23, 30], [23, 26]], [[23, 30], [23, 39]], [[23, 30], [23, 25]], [[16, 37], [16, 33]], [[23, 26], [23, 39]], [[23, 26], [23, 25]], [[35, 79], [35, 82]], [[23, 39], [23, 25]], [[26, 27], [26, 32]], [[10, 11], [10, 14]]]"
1,"{0: [1], 1: [2], 'Matched': True}",20,"{13, 148, 152, 24, 26, 30, 160, 32, 164, 37, 165, 39, 38, 42, 47, 48, 55, 57, 58, 70, 83, 97}","[[[66, 67], [65, 66]], [[66, 67], [63, 66]], [[37, 38], [16, 37]], [[10, 12], [12, 18]], [[10, 12], [12, 13]], [[8, 16], [16, 18]], [[8, 16], [16, 37]], [[8, 16], [6, 8]], [[8, 16], [16, 33]], [[65, 66], [66, 68]], [[14, 18], [10, 14]], [[12, 14], [14, 32]], [[16, 37], [13, 16]], [[23, 26], [26, 32]], [[14, 32], [10, 14]], [[63, 66], [62, 63]], [[63, 66], [66, 68]], [[6, 8], [8, 19]], [[13, 16], [12, 13]], [[13, 16], [16, 33]]]"
2,"{0: [1], 2: [1], 'Matched': True}",22,"{10, 149, 24, 152, 28, 159, 160, 164, 165, 39, 42, 43, 47, 48, 55, 65, 69, 71, 199, 75, 80, 83, 111, 114, 122, 126}","[[[62, 68], [66, 68]], [[66, 67], [51, 67]], [[66, 67], [50, 67]], [[66, 67], [55, 67]], [[66, 67], [56, 67]], [[51, 67], [50, 67]], [[51, 67], [55, 67]], [[51, 67], [56, 67]], [[50, 67], [55, 67]], [[50, 67], [56, 67]], [[8, 16], [13, 16]], [[23, 27], [22, 27]], [[65, 66], [63, 66]], [[14, 18], [16, 18]], [[14, 18], [13, 18]], [[16, 18], [12, 18]], [[55, 67], [56, 67]], [[22, 27], [26, 27]], [[5, 17], [9, 17]], [[24, 25], [23, 25]], [[14, 32], [26, 32]], [[85, 86], [64, 86]]]"
4,"{0: [1, 2], 1: [2], 'Matched': True}",5,"{32, 37, 38, 70, 71, 39, 42, 43, 47, 80, 55, 30}","[[[10, 12], [10, 14], [12, 14]], [[23, 27], [23, 26], [26, 27]], [[14, 18], [12, 14], [12, 18]], [[16, 18], [13, 18], [13, 16]], [[13, 18], [12, 18], [12, 13]]]"
