,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2]}",50,"[(13, 14), (24, 27), (23, 27), (25, 27), (26, 27), (22, 27), (21, 27), (24, 26), (22, 24), (21, 24), (23, 26), (22, 23), (25, 26), (22, 26), (21, 26), (17, 20), (33, 34), (31, 34), (30, 33), (30, 31), (32, 33), (29, 32), (31, 32), (29, 33), (31, 33), (29, 31), (48, 49), (47, 48), (55, 56), (51, 53), (0, 2), (3, 4), (18, 20), (18, 19), (19, 20), (14, 15), (9, 11), (45, 49), (45, 47), (47, 49), (54, 57), (54, 56), (54, 58), (54, 55), (46, 49), (56, 57), (57, 58), (55, 57), (56, 58), (55, 58)]","[[[6, 8], [6, 17]], [[8, 28], [8, 16]], [[8, 28], [8, 14]], [[8, 28], [8, 18]], [[8, 28], [8, 19]], [[8, 28], [8, 11]], [[8, 28], [8, 10]], [[8, 16], [8, 19]], [[8, 16], [8, 11]], [[8, 16], [8, 10]], [[8, 14], [8, 19]], [[8, 14], [8, 11]], [[8, 18], [8, 19]], [[8, 19], [8, 11]], [[8, 19], [8, 10]], [[7, 8], [7, 44]], [[10, 18], [10, 17]], [[10, 18], [10, 13]], [[10, 12], [10, 17]], [[10, 12], [10, 13]], [[10, 14], [10, 17]], [[10, 14], [10, 11]], [[10, 14], [10, 13]], [[10, 17], [10, 11]], [[10, 17], [10, 13]], [[10, 11], [10, 13]], [[14, 32], [14, 36]], [[14, 32], [14, 18]], [[16, 32], [16, 18]], [[15, 32], [15, 37]], [[1, 17], [1, 2]], [[2, 3], [2, 9]], [[7, 16], [7, 44]], [[7, 16], [7, 28]], [[7, 44], [7, 28]], [[6, 28], [6, 17]], [[5, 42], [5, 9]], [[14, 15], [14, 36]], [[14, 15], [14, 18]], [[14, 36], [14, 18]], [[16, 17], [16, 33]], [[16, 17], [16, 32]], [[16, 17], [16, 37]], [[16, 17], [16, 18]], [[14, 36], [14, 16]], [[16, 33], [16, 32]], [[16, 33], [16, 37]], [[16, 33], [16, 18]], [[16, 32], [16, 37]], [[16, 37], [16, 18]]]"
1,"{0: [1], 1: [2]}",52,"[(13, 24), (13, 23), (13, 25), (13, 26), (13, 22), (13, 21), (24, 56), (17, 23), (23, 48), (23, 45), (23, 49), (17, 25), (17, 26), (17, 22), (22, 35), (17, 21), (21, 30), (21, 33), (21, 31), (32, 48), (32, 45), (32, 49), (31, 41), (31, 44), (41, 50), (41, 53), (38, 48), (18, 56), (0, 3), (18, 55), (35, 38), (38, 45), (38, 49), (6, 9), (50, 55), (45, 53), (24, 54), (46, 54), (50, 54), (18, 54), (3, 5), (24, 57), (24, 58), (46, 57), (32, 46), (46, 58), (38, 46), (50, 57), (18, 57), (18, 58), (9, 28), (4, 28)]","[[[6, 8], [8, 16]], [[6, 8], [8, 14]], [[6, 8], [8, 18]], [[6, 8], [8, 19]], [[6, 8], [8, 11]], [[6, 8], [8, 10]], [[8, 16], [16, 32]], [[8, 14], [7, 8]], [[8, 14], [14, 32]], [[8, 14], [14, 15]], [[8, 14], [14, 36]], [[8, 18], [7, 8]], [[8, 19], [7, 8]], [[8, 11], [7, 8]], [[8, 11], [11, 12]], [[7, 8], [8, 10]], [[8, 10], [10, 12]], [[8, 10], [10, 17]], [[8, 10], [10, 13]], [[10, 14], [14, 32]], [[10, 14], [14, 15]], [[10, 14], [14, 36]], [[10, 13], [13, 15]], [[10, 13], [13, 32]], [[13, 15], [15, 16]], [[13, 15], [15, 37]], [[14, 32], [12, 14]], [[16, 32], [7, 16]], [[1, 2], [2, 3]], [[7, 16], [16, 18]], [[11, 12], [12, 14]], [[12, 14], [14, 15]], [[12, 14], [14, 36]], [[4, 5], [5, 9]], [[15, 16], [16, 18]], [[14, 15], [15, 37]], [[16, 17], [8, 16]], [[16, 17], [14, 16]], [[16, 17], [15, 16]], [[16, 17], [7, 16]], [[2, 3], [3, 49]], [[8, 16], [16, 33]], [[8, 16], [16, 37]], [[14, 16], [16, 33]], [[14, 16], [10, 14]], [[14, 16], [16, 37]], [[14, 16], [12, 14]], [[15, 16], [16, 33]], [[7, 16], [16, 33]], [[7, 16], [16, 37]], [[9, 17], [5, 9]], [[9, 17], [2, 9]]]"
2,"{0: [1], 2: [1]}",25,"[(13, 17), (24, 50), (23, 38), (25, 39), (34, 55), (2, 33), (14, 33), (41, 45), (44, 48), (44, 56), (2, 14), (1, 9), (4, 9), (18, 50), (15, 19), (39, 55), (36, 55), (36, 47), (33, 54), (14, 54), (2, 54), (28, 54), (28, 33), (18, 46), (14, 28)]","[[[6, 8], [7, 8]], [[8, 16], [15, 16]], [[8, 14], [12, 14]], [[8, 18], [12, 18]], [[10, 18], [16, 18]], [[10, 17], [1, 17]], [[10, 17], [6, 17]], [[13, 15], [14, 15]], [[13, 32], [14, 32]], [[13, 32], [16, 32]], [[1, 17], [6, 17]], [[1, 9], [5, 9]], [[2, 9], [5, 9]], [[7, 16], [15, 16]], [[7, 28], [6, 28]], [[12, 18], [16, 18]], [[16, 18], [11, 18]], [[14, 18], [11, 18]], [[16, 17], [10, 17]], [[16, 17], [6, 17]], [[16, 17], [1, 17]], [[16, 17], [9, 17]], [[10, 17], [9, 17]], [[14, 16], [7, 16]], [[6, 17], [9, 17]]]"
4,"{0: [1, 2], 1: [2]}",27,"[(13, 15, 27), (17, 19, 27), (24, 25, 55), (17, 18, 24), (23, 25, 47), (21, 23, 32), (22, 25, 36), (21, 25, 34), (21, 22, 29), (30, 34, 39), (32, 34, 47), (29, 34, 36), (30, 32, 38), (29, 30, 35), (41, 44, 51), (45, 48, 51), (50, 51, 56), (0, 1, 4), (35, 36, 39), (38, 39, 47), (23, 24, 46), (46, 48, 56), (45, 46, 50), (46, 47, 55), (6, 7, 11), (50, 53, 58), (1, 2, 28)]","[[[6, 8], [6, 28], [8, 28]], [[8, 28], [7, 8], [7, 28]], [[8, 16], [8, 18], [16, 18]], [[8, 16], [7, 8], [7, 16]], [[8, 14], [8, 18], [14, 18]], [[8, 14], [8, 10], [10, 14]], [[8, 18], [8, 11], [11, 18]], [[8, 18], [8, 10], [10, 18]], [[8, 11], [8, 10], [10, 11]], [[10, 18], [10, 12], [12, 18]], [[10, 18], [10, 14], [14, 18]], [[10, 18], [10, 11], [11, 18]], [[10, 12], [10, 14], [12, 14]], [[10, 12], [10, 11], [11, 12]], [[13, 15], [13, 32], [15, 32]], [[14, 32], [14, 15], [15, 32]], [[16, 32], [15, 32], [15, 16]], [[1, 9], [1, 2], [2, 9]], [[11, 12], [11, 18], [12, 18]], [[12, 14], [12, 18], [14, 18]], [[8, 14], [8, 16], [14, 16]], [[14, 32], [14, 16], [16, 32]], [[14, 16], [14, 15], [15, 16]], [[14, 16], [14, 18], [16, 18]], [[4, 42], [4, 5], [5, 42]], [[15, 16], [15, 37], [16, 37]], [[1, 17], [1, 9], [9, 17]]]"
