,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [1]}",49,"[(69, 57), (63, 19), (68, 10), (34, 10), (5, 54), (0, 8), (8, 12), (40, 55), (55, 41), (55, 39), (40, 28), (40, 9), (40, 1), (41, 26), (25, 41), (24, 41), (9, 41), (41, 1), (9, 68), (9, 34), (9, 39), (39, 3), (39, 1), (2, 49), (48, 2), (2, 46), (56, 49), (49, 42), (49, 53), (48, 56), (48, 42), (48, 53), (56, 46), (42, 18), (42, 46), (6, 46), (46, 53), (5, 53), (58, 26), (52, 12), (51, 34), (11, 34), (67, 16), (27, 67), (62, 50), (23, 33), (33, 36), (62, 70), (70, 61)]","[[[56, 19], [1, 56]], [[1, 28], [28, 27]], [[16, 19], [1, 16]], [[16, 17], [1, 16]], [[10, 9], [1, 10]], [[1, 2], [2, 15]], [[2, 15], [15, 18]], [[39, 3], [3, 45]], [[3, 45], [34, 3]], [[3, 45], [7, 3]], [[39, 3], [35, 39]], [[39, 3], [3, 16]], [[39, 3], [3, 4]], [[34, 3], [36, 34]], [[35, 34], [34, 3]], [[11, 34], [34, 3]], [[3, 16], [34, 3]], [[34, 3], [3, 4]], [[3, 16], [16, 19]], [[3, 16], [16, 17]], [[3, 16], [7, 3]], [[7, 3], [6, 7]], [[7, 3], [3, 4]], [[5, 4], [53, 5]], [[52, 5], [5, 4]], [[5, 4], [12, 5]], [[5, 45], [53, 5]], [[53, 5], [5, 26]], [[53, 5], [5, 10]], [[52, 5], [5, 45]], [[52, 5], [5, 26]], [[52, 5], [5, 10]], [[5, 45], [12, 5]], [[5, 26], [26, 27]], [[5, 26], [12, 5]], [[11, 12], [12, 5]], [[12, 5], [5, 10]], [[10, 9], [5, 10]], [[6, 36], [36, 34]], [[18, 55], [15, 18]], [[17, 55], [16, 17]], [[17, 18], [16, 17]], [[38, 23], [23, 21]], [[37, 38], [38, 23]], [[61, 54], [54, 24]], [[32, 33], [33, 44]], [[33, 44], [44, 46]], [[61, 54], [54, 59]], [[54, 59], [59, 60]]]"
1,"{2: [0, 1]}",34,"[(32, 57), (63, 57), (57, 10), (57, 54), (57, 0), (63, 32), (32, 10), (32, 54), (32, 0), (63, 10), (63, 54), (63, 0), (54, 10), (0, 10), (0, 54), (55, 9), (55, 1), (9, 1), (56, 2), (2, 42), (2, 53), (56, 42), (56, 53), (42, 53), (58, 3), (24, 22), (24, 6), (6, 22), (68, 34), (59, 15), (70, 50), (25, 64), (25, 28), (28, 64)]","[[[1, 43], [1, 56]], [[1, 28], [1, 56]], [[1, 56], [1, 16]], [[1, 56], [1, 10]], [[1, 56], [1, 2]], [[1, 28], [1, 43]], [[1, 43], [1, 16]], [[1, 43], [1, 10]], [[1, 43], [1, 2]], [[1, 28], [1, 16]], [[1, 28], [1, 10]], [[1, 28], [1, 2]], [[1, 10], [1, 16]], [[1, 2], [1, 16]], [[1, 2], [1, 10]], [[3, 45], [3, 16]], [[3, 45], [3, 4]], [[3, 16], [3, 4]], [[5, 45], [5, 4]], [[5, 4], [5, 26]], [[5, 4], [5, 10]], [[5, 45], [5, 26]], [[5, 45], [5, 10]], [[5, 26], [5, 10]], [[6, 36], [6, 7]], [[11, 34], [11, 31]], [[11, 34], [11, 12]], [[11, 12], [11, 31]], [[16, 19], [16, 17]], [[22, 57], [22, 21]], [[54, 59], [54, 24]], [[35, 34], [35, 62]], [[35, 34], [35, 39]], [[35, 39], [35, 62]]]"
2,"{1: [0], 2: [0]}",28,"[(9, 10), (54, 53), (55, 56), (40, 41), (40, 39), (41, 39), (2, 1), (48, 49), (49, 46), (48, 46), (24, 26), (24, 25), (11, 12), (69, 68), (16, 14), (15, 14), (16, 15), (21, 18), (20, 18), (19, 18), (21, 20), (19, 21), (19, 20), (25, 26), (65, 64), (38, 36), (36, 37), (38, 37)]","[[[3, 16], [1, 16]], [[1, 10], [5, 10]], [[3, 45], [5, 45]], [[39, 3], [34, 3]], [[39, 3], [7, 3]], [[34, 3], [7, 3]], [[5, 4], [3, 4]], [[52, 5], [53, 5]], [[53, 5], [12, 5]], [[52, 5], [12, 5]], [[11, 34], [36, 34]], [[11, 34], [35, 34]], [[17, 18], [15, 18]], [[56, 19], [16, 19]], [[23, 21], [20, 21]], [[22, 21], [20, 21]], [[23, 21], [22, 21]], [[30, 27], [26, 27]], [[29, 27], [26, 27]], [[28, 27], [26, 27]], [[30, 27], [29, 27]], [[28, 27], [30, 27]], [[28, 27], [29, 27]], [[35, 34], [36, 34]], [[63, 62], [35, 62]], [[48, 46], [44, 46]], [[44, 46], [47, 46]], [[48, 46], [47, 46]]]"
3,"{1: [0], 2: [0, 1]}",1,"[(51, 11, 52)]","[[[17, 55], [17, 18], [18, 55]]]"
