,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [1]}",41,"[(69, 57), (19, 63), (68, 10), (34, 10), (54, 5), (0, 8), (8, 12), (28, 40), (9, 40), (41, 26), (41, 25), (41, 24), (9, 41), (9, 68), (9, 34), (9, 39), (3, 39), (2, 48), (2, 46), (56, 48), (42, 48), (53, 48), (35, 56), (56, 46), (42, 18), (42, 46), (46, 6), (53, 46), (53, 5), (26, 58), (52, 12), (51, 34), (11, 34), (35, 51), (11, 35), (16, 67), (27, 67), (50, 62), (36, 33), (70, 62), (61, 70)]","[[[56, 19], [1, 56]], [[28, 27], [1, 28]], [[16, 19], [1, 16]], [[16, 17], [1, 16]], [[1, 10], [10, 9]], [[1, 2], [2, 15]], [[2, 15], [15, 18]], [[35, 39], [39, 3]], [[3, 16], [39, 3]], [[34, 3], [36, 34]], [[34, 3], [35, 34]], [[34, 3], [11, 34]], [[3, 16], [34, 3]], [[3, 16], [16, 19]], [[3, 16], [16, 17]], [[3, 16], [7, 3]], [[6, 7], [7, 3]], [[5, 4], [52, 5]], [[5, 4], [12, 5]], [[5, 45], [52, 5]], [[5, 26], [52, 5]], [[5, 10], [52, 5]], [[45, 17], [5, 45]], [[5, 45], [12, 5]], [[5, 26], [26, 27]], [[5, 26], [12, 5]], [[12, 5], [11, 12]], [[5, 10], [12, 5]], [[5, 10], [10, 9]], [[36, 34], [6, 36]], [[18, 55], [15, 18]], [[17, 55], [16, 17]], [[17, 18], [16, 17]], [[45, 17], [17, 55]], [[17, 18], [45, 17]], [[23, 21], [38, 23]], [[37, 38], [38, 23]], [[54, 24], [61, 54]], [[44, 46], [33, 44]], [[54, 59], [61, 54]], [[59, 60], [54, 59]]]"
1,"{2: [0, 1]}",39,"[(57, 32), (57, 29), (57, 63), (57, 10), (57, 54), (57, 0), (29, 32), (63, 32), (10, 32), (54, 32), (0, 32), (63, 29), (29, 10), (54, 29), (29, 0), (63, 10), (63, 54), (63, 0), (54, 10), (0, 10), (54, 0), (2, 56), (42, 2), (2, 53), (42, 56), (56, 53), (42, 53), (66, 58), (3, 66), (3, 58), (22, 24), (6, 24), (22, 6), (68, 34), (15, 59), (50, 70), (25, 64), (28, 25), (28, 64)]","[[[1, 56], [1, 43]], [[1, 56], [1, 40]], [[1, 56], [1, 28]], [[1, 56], [1, 16]], [[1, 56], [1, 10]], [[1, 56], [1, 2]], [[1, 40], [1, 43]], [[1, 28], [1, 43]], [[1, 16], [1, 43]], [[1, 10], [1, 43]], [[1, 2], [1, 43]], [[1, 28], [1, 40]], [[1, 40], [1, 16]], [[1, 10], [1, 40]], [[1, 40], [1, 2]], [[1, 28], [1, 16]], [[1, 28], [1, 10]], [[1, 28], [1, 2]], [[1, 10], [1, 16]], [[1, 2], [1, 16]], [[1, 10], [1, 2]], [[5, 4], [5, 45]], [[5, 26], [5, 4]], [[5, 4], [5, 10]], [[5, 26], [5, 45]], [[5, 45], [5, 10]], [[5, 26], [5, 10]], [[6, 64], [6, 36]], [[6, 7], [6, 64]], [[6, 7], [6, 36]], [[11, 31], [11, 34]], [[11, 12], [11, 34]], [[11, 31], [11, 12]], [[16, 19], [16, 17]], [[22, 21], [22, 57]], [[54, 24], [54, 59]], [[35, 34], [35, 62]], [[35, 39], [35, 34]], [[35, 39], [35, 62]]]"
2,"{1: [0], 2: [0]}",26,"[(9, 10), (54, 53), (41, 40), (39, 40), (41, 39), (46, 48), (26, 24), (25, 24), (11, 12), (69, 68), (35, 34), (16, 14), (14, 15), (16, 15), (21, 18), (20, 18), (19, 18), (20, 21), (19, 21), (19, 20), (26, 25), (65, 64), (38, 36), (37, 36), (38, 37), (44, 45)]","[[[3, 16], [1, 16]], [[1, 10], [5, 10]], [[34, 3], [39, 3]], [[7, 3], [39, 3]], [[34, 3], [7, 3]], [[12, 5], [52, 5]], [[36, 34], [11, 34]], [[35, 34], [11, 34]], [[17, 18], [15, 18]], [[56, 19], [16, 19]], [[45, 17], [16, 17]], [[23, 21], [20, 21]], [[20, 21], [22, 21]], [[23, 21], [22, 21]], [[30, 27], [26, 27]], [[29, 27], [26, 27]], [[28, 27], [26, 27]], [[29, 27], [30, 27]], [[28, 27], [30, 27]], [[28, 27], [29, 27]], [[36, 34], [35, 34]], [[63, 62], [35, 62]], [[48, 46], [44, 46]], [[47, 46], [44, 46]], [[48, 46], [47, 46]], [[49, 50], [51, 50]]]"
3,"{1: [0], 2: [0, 1]}",1,"[(11, 52, 51)]","[[[17, 18], [18, 55], [17, 55]]]"
