,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{2: [0, 1]}",54,"[(32, 57), (29, 57), (63, 57), (57, 43), (10, 57), (54, 57), (0, 57), (29, 32), (32, 63), (32, 43), (32, 10), (32, 54), (0, 32), (29, 63), (29, 43), (29, 10), (29, 54), (0, 29), (63, 43), (10, 63), (54, 63), (0, 63), (10, 43), (54, 43), (0, 43), (10, 54), (0, 10), (0, 54), (9, 55), (2, 56), (42, 2), (53, 2), (42, 56), (53, 56), (42, 53), (11, 51), (57, 69), (63, 19), (5, 54), (0, 8), (41, 26), (25, 41), (24, 41), (3, 39), (6, 46), (5, 53), (58, 26), (67, 16), (67, 27), (62, 50), (23, 33), (36, 33), (62, 70), (70, 61)]","[[[1, 43], [1, 56]], [[1, 40], [1, 56]], [[1, 28], [1, 56]], [[1, 56], [1, 26]], [[1, 16], [1, 56]], [[1, 10], [1, 56]], [[1, 2], [1, 56]], [[1, 40], [1, 43]], [[1, 43], [1, 28]], [[1, 43], [1, 26]], [[1, 43], [1, 16]], [[1, 43], [1, 10]], [[1, 2], [1, 43]], [[1, 40], [1, 28]], [[1, 40], [1, 26]], [[1, 40], [1, 16]], [[1, 40], [1, 10]], [[1, 2], [1, 40]], [[1, 28], [1, 26]], [[1, 16], [1, 28]], [[1, 10], [1, 28]], [[1, 2], [1, 28]], [[1, 16], [1, 26]], [[1, 10], [1, 26]], [[1, 2], [1, 26]], [[1, 16], [1, 10]], [[1, 2], [1, 16]], [[1, 2], [1, 10]], [[3, 16], [3, 45]], [[5, 4], [5, 45]], [[5, 26], [5, 4]], [[5, 10], [5, 4]], [[5, 26], [5, 45]], [[5, 10], [5, 45]], [[5, 26], [5, 10]], [[17, 18], [17, 55]], [[1, 56], [56, 19]], [[1, 28], [28, 27]], [[10, 9], [1, 10]], [[1, 2], [2, 15]], [[34, 3], [36, 34]], [[35, 34], [34, 3]], [[11, 34], [34, 3]], [[6, 7], [7, 3]], [[11, 12], [12, 5]], [[10, 9], [5, 10]], [[6, 36], [36, 34]], [[38, 23], [23, 21]], [[38, 23], [37, 38]], [[61, 54], [54, 24]], [[32, 33], [33, 44]], [[44, 46], [33, 44]], [[61, 54], [54, 59]], [[54, 59], [59, 60]]]"
1,"{1: [0], 2: [0]}",22,"[(42, 43), (10, 9), (53, 54), (56, 55), (39, 41), (48, 49), (47, 49), (46, 49), (47, 48), (46, 48), (47, 46), (66, 58), (66, 3), (58, 3), (24, 22), (24, 6), (6, 22), (15, 59), (70, 50), (25, 64), (25, 28), (64, 28)]","[[[5, 26], [1, 26]], [[1, 16], [3, 16]], [[5, 10], [1, 10]], [[5, 45], [3, 45]], [[7, 3], [34, 3]], [[52, 5], [53, 5]], [[31, 5], [53, 5]], [[12, 5], [53, 5]], [[31, 5], [52, 5]], [[12, 5], [52, 5]], [[31, 5], [12, 5]], [[6, 64], [6, 36]], [[6, 64], [6, 7]], [[6, 36], [6, 7]], [[11, 34], [11, 31]], [[11, 34], [11, 12]], [[11, 12], [11, 31]], [[22, 21], [22, 57]], [[54, 59], [54, 24]], [[35, 34], [35, 62]], [[35, 34], [35, 39]], [[35, 62], [35, 39]]]"
2,"{1: [0], 2: [1]}",42,"[(10, 68), (35, 55), (41, 55), (39, 55), (9, 41), (9, 68), (9, 39), (2, 49), (48, 2), (47, 2), (46, 2), (56, 49), (42, 49), (53, 49), (48, 56), (48, 42), (48, 53), (56, 35), (47, 56), (46, 56), (22, 47), (47, 42), (47, 53), (46, 42), (46, 53), (35, 51), (35, 11), (50, 17), (24, 26), (24, 25), (69, 68), (14, 16), (15, 14), (15, 16), (20, 21), (19, 21), (20, 19), (25, 26), (65, 64), (36, 38), (37, 36), (37, 38)]","[[[1, 16], [16, 19]], [[45, 17], [3, 45]], [[34, 3], [3, 45]], [[7, 3], [3, 45]], [[3, 16], [34, 3]], [[3, 16], [16, 19]], [[3, 16], [7, 3]], [[5, 4], [53, 5]], [[52, 5], [5, 4]], [[31, 5], [5, 4]], [[12, 5], [5, 4]], [[5, 45], [53, 5]], [[5, 26], [53, 5]], [[5, 10], [53, 5]], [[52, 5], [5, 45]], [[52, 5], [5, 26]], [[52, 5], [5, 10]], [[5, 45], [45, 17]], [[31, 5], [5, 45]], [[12, 5], [5, 45]], [[11, 31], [31, 5]], [[31, 5], [5, 26]], [[31, 5], [5, 10]], [[12, 5], [5, 26]], [[12, 5], [5, 10]], [[45, 17], [17, 55]], [[45, 17], [17, 18]], [[54, 24], [24, 25]], [[11, 34], [36, 34]], [[11, 34], [35, 34]], [[56, 19], [16, 19]], [[20, 21], [23, 21]], [[22, 21], [20, 21]], [[22, 21], [23, 21]], [[29, 27], [30, 27]], [[28, 27], [30, 27]], [[29, 27], [28, 27]], [[35, 34], [36, 34]], [[63, 62], [35, 62]], [[44, 46], [48, 46]], [[47, 46], [44, 46]], [[47, 46], [48, 46]]]"
