,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2]}",48,"[(12, 15), (12, 14), (12, 16), (14, 15), (15, 16), (50, 52), (9, 11), (8, 9), (55, 57), (55, 56), (54, 55), (55, 58), (56, 57), (54, 57), (57, 58), (10, 11), (22, 23), (22, 27), (46, 49), (17, 20), (17, 18), (33, 34), (30, 34), (35, 36), (23, 27), (45, 47), (52, 53), (51, 53), (25, 27), (29, 33), (29, 32), (47, 48), (47, 49), (54, 56), (56, 58), (54, 58), (30, 33), (32, 33), (18, 20), (13, 14), (14, 16), (37, 38), (48, 49), (51, 52), (41, 43), (43, 44), (21, 27), (13, 16)]","[[[6, 7], [6, 28]], [[6, 7], [6, 17]], [[6, 7], [6, 42]], [[6, 28], [6, 17]], [[6, 28], [6, 42]], [[15, 16], [15, 36]], [[5, 9], [5, 42]], [[5, 9], [5, 6]], [[16, 18], [16, 33]], [[16, 18], [16, 32]], [[16, 18], [16, 17]], [[16, 18], [16, 37]], [[16, 33], [16, 32]], [[16, 33], [16, 17]], [[16, 33], [16, 37]], [[5, 42], [5, 17]], [[8, 11], [8, 14]], [[8, 11], [8, 28]], [[14, 16], [14, 36]], [[7, 8], [7, 44]], [[7, 8], [7, 16]], [[10, 18], [10, 17]], [[10, 18], [10, 12]], [[11, 18], [11, 12]], [[8, 14], [8, 28]], [[14, 15], [14, 18]], [[15, 37], [15, 36]], [[15, 37], [15, 32]], [[8, 18], [8, 28]], [[10, 11], [10, 17]], [[10, 11], [10, 14]], [[14, 18], [14, 32]], [[14, 18], [14, 36]], [[16, 32], [16, 17]], [[16, 32], [16, 37]], [[16, 17], [16, 37]], [[10, 17], [10, 12]], [[10, 17], [10, 14]], [[7, 44], [7, 16]], [[6, 17], [6, 8]], [[6, 17], [6, 42]], [[12, 14], [12, 13]], [[14, 32], [14, 36]], [[15, 36], [15, 32]], [[13, 18], [13, 15]], [[13, 18], [13, 32]], [[8, 28], [8, 10]], [[6, 8], [6, 42]]]"
1,"{0: [1], 1: [2]}",59,"[(12, 20), (12, 18), (8, 12), (4, 28), (1, 28), (8, 15), (50, 55), (50, 57), (50, 54), (6, 9), (18, 55), (46, 57), (18, 57), (42, 57), (6, 8), (6, 10), (17, 22), (22, 35), (13, 22), (23, 46), (46, 54), (46, 58), (32, 46), (38, 46), (17, 23), (17, 25), (17, 27), (17, 21), (23, 45), (23, 48), (23, 49), (13, 23), (45, 53), (32, 45), (38, 45), (41, 53), (13, 25), (38, 47), (18, 56), (18, 54), (42, 54), (18, 58), (42, 58), (21, 33), (30, 37), (21, 30), (32, 48), (32, 49), (38, 48), (35, 38), (38, 49), (35, 37), (41, 52), (37, 43), (37, 41), (37, 44), (37, 42), (8, 13), (13, 21)]","[[[6, 7], [7, 44]], [[6, 7], [7, 16]], [[6, 7], [5, 6]], [[9, 17], [2, 9]], [[9, 17], [1, 9]], [[6, 28], [5, 6]], [[15, 16], [16, 18]], [[15, 16], [16, 33]], [[15, 16], [16, 17]], [[5, 9], [4, 5]], [[16, 18], [7, 16]], [[16, 33], [14, 16]], [[16, 33], [7, 16]], [[16, 33], [13, 16]], [[4, 5], [5, 6]], [[4, 5], [5, 17]], [[8, 11], [7, 8]], [[8, 11], [11, 12]], [[8, 11], [6, 8]], [[14, 16], [8, 14]], [[14, 16], [16, 17]], [[14, 16], [16, 37]], [[14, 16], [10, 14]], [[14, 16], [12, 14]], [[7, 8], [8, 14]], [[7, 8], [8, 18]], [[7, 8], [8, 28]], [[7, 8], [8, 10]], [[8, 14], [14, 15]], [[8, 14], [14, 32]], [[8, 14], [14, 36]], [[8, 14], [6, 8]], [[14, 15], [15, 37]], [[14, 15], [10, 14]], [[14, 15], [12, 14]], [[15, 37], [13, 15]], [[8, 18], [6, 8]], [[14, 18], [12, 14]], [[16, 32], [7, 16]], [[16, 17], [7, 16]], [[16, 17], [13, 16]], [[16, 37], [7, 16]], [[16, 37], [13, 16]], [[10, 17], [8, 10]], [[10, 12], [12, 13]], [[10, 12], [8, 10]], [[10, 14], [14, 32]], [[10, 14], [14, 36]], [[12, 14], [14, 32]], [[12, 14], [11, 12]], [[12, 14], [14, 36]], [[11, 12], [12, 13]], [[15, 36], [13, 15]], [[12, 13], [13, 18]], [[12, 13], [13, 15]], [[12, 13], [13, 32]], [[12, 13], [13, 16]], [[6, 8], [5, 6]], [[6, 8], [8, 10]]]"
2,"{0: [1], 2: [1]}",27,"[(28, 54), (28, 33), (14, 28), (18, 50), (4, 9), (1, 9), (34, 55), (36, 55), (25, 55), (7, 16), (18, 46), (42, 46), (34, 43), (36, 47), (36, 43), (23, 38), (41, 45), (25, 43), (43, 47), (33, 54), (14, 54), (10, 54), (14, 33), (10, 33), (44, 48), (18, 42), (1, 4)]","[[[9, 17], [16, 17]], [[9, 17], [10, 17]], [[9, 17], [6, 17]], [[15, 16], [7, 16]], [[5, 9], [2, 9]], [[5, 9], [1, 9]], [[16, 18], [10, 18]], [[16, 18], [11, 18]], [[16, 18], [8, 18]], [[4, 42], [6, 42]], [[14, 16], [7, 16]], [[14, 16], [13, 16]], [[10, 18], [13, 18]], [[11, 18], [14, 18]], [[11, 18], [13, 18]], [[8, 14], [12, 14]], [[14, 15], [13, 15]], [[8, 18], [13, 18]], [[14, 18], [13, 18]], [[16, 17], [10, 17]], [[16, 17], [6, 17]], [[16, 17], [5, 17]], [[10, 17], [6, 17]], [[10, 17], [5, 17]], [[14, 32], [13, 32]], [[7, 16], [13, 16]], [[2, 9], [1, 9]]]"
4,"{0: [1, 2], 1: [2]}",26,"[(12, 13, 17), (9, 10, 28), (13, 15, 27), (45, 46, 50), (50, 53, 58), (50, 51, 56), (41, 42, 50), (46, 47, 55), (42, 43, 55), (6, 7, 11), (8, 11, 16), (22, 25, 36), (21, 22, 29), (46, 48, 56), (29, 34, 36), (21, 25, 34), (32, 34, 47), (23, 25, 47), (21, 23, 32), (45, 48, 51), (45, 49, 52), (29, 30, 35), (42, 44, 56), (30, 32, 38), (8, 10, 14), (41, 44, 51)]","[[[6, 7], [6, 8], [7, 8]], [[9, 17], [5, 9], [5, 17]], [[6, 28], [6, 8], [8, 28]], [[15, 16], [14, 16], [14, 15]], [[15, 16], [15, 37], [16, 37]], [[15, 16], [15, 32], [16, 32]], [[15, 16], [13, 15], [13, 16]], [[16, 18], [14, 16], [14, 18]], [[16, 18], [13, 18], [13, 16]], [[5, 42], [4, 5], [4, 42]], [[5, 42], [5, 6], [6, 42]], [[8, 11], [8, 18], [11, 18]], [[8, 11], [8, 10], [10, 11]], [[14, 16], [14, 32], [16, 32]], [[10, 18], [10, 11], [11, 18]], [[10, 18], [8, 18], [8, 10]], [[10, 18], [10, 14], [14, 18]], [[8, 14], [8, 18], [14, 18]], [[8, 14], [8, 10], [10, 14]], [[14, 15], [14, 32], [15, 32]], [[14, 15], [14, 36], [15, 36]], [[10, 11], [10, 12], [11, 12]], [[16, 32], [13, 32], [13, 16]], [[10, 12], [10, 14], [12, 14]], [[6, 17], [5, 6], [5, 17]], [[15, 32], [13, 15], [13, 32]]]"
