,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2]}",35,"[(42, 43), (17, 18), (18, 20), (18, 19), (48, 49), (46, 48), (45, 48), (47, 48), (12, 14), (46, 49), (45, 49), (47, 49), (3, 4), (25, 27), (45, 46), (46, 47), (10, 11), (9, 11), (8, 11), (17, 20), (45, 47), (30, 32), (30, 34), (30, 33), (22, 23), (22, 27), (13, 14), (14, 15), (23, 27), (19, 20), (35, 36), (8, 9), (31, 33), (32, 33), (33, 34)]","[[[13, 18], [13, 16]], [[7, 16], [7, 8]], [[7, 16], [7, 44]], [[7, 16], [7, 28]], [[14, 32], [14, 36]], [[14, 32], [14, 16]], [[14, 32], [14, 15]], [[14, 32], [14, 18]], [[6, 7], [6, 17]], [[14, 36], [14, 16]], [[14, 36], [14, 15]], [[14, 36], [14, 18]], [[2, 3], [2, 9]], [[8, 18], [8, 28]], [[14, 16], [14, 15]], [[14, 16], [14, 18]], [[5, 42], [5, 17]], [[5, 42], [5, 9]], [[5, 42], [5, 6]], [[7, 8], [7, 44]], [[14, 15], [14, 18]], [[10, 12], [10, 14]], [[10, 12], [10, 18]], [[10, 12], [10, 17]], [[8, 11], [8, 14]], [[8, 11], [8, 28]], [[6, 17], [6, 8]], [[6, 17], [6, 28]], [[8, 14], [8, 28]], [[7, 44], [7, 28]], [[11, 18], [11, 12]], [[5, 9], [5, 6]], [[10, 13], [10, 17]], [[10, 14], [10, 17]], [[10, 18], [10, 17]]]"
1,"{0: [1], 1: [2]}",35,"[(37, 43), (12, 18), (40, 48), (23, 48), (32, 48), (12, 20), (8, 12), (31, 42), (37, 42), (40, 49), (23, 49), (32, 49), (0, 3), (3, 5), (6, 10), (6, 9), (6, 8), (17, 25), (13, 25), (4, 28), (1, 28), (23, 46), (32, 46), (17, 22), (17, 23), (40, 45), (23, 45), (32, 45), (13, 22), (22, 35), (37, 40), (13, 23), (8, 13), (35, 37), (8, 15)]","[[[13, 18], [12, 13]], [[7, 16], [6, 7]], [[14, 32], [13, 14]], [[14, 32], [8, 14]], [[14, 32], [10, 14]], [[6, 7], [7, 44]], [[6, 7], [5, 6]], [[13, 16], [10, 13]], [[13, 16], [12, 13]], [[14, 36], [13, 14]], [[14, 36], [8, 14]], [[14, 36], [10, 14]], [[2, 3], [1, 2]], [[2, 3], [3, 49]], [[4, 5], [5, 17]], [[4, 5], [5, 9]], [[4, 5], [5, 6]], [[8, 18], [7, 8]], [[8, 18], [6, 8]], [[9, 17], [2, 9]], [[9, 17], [1, 9]], [[14, 16], [8, 14]], [[14, 16], [10, 14]], [[7, 8], [8, 11]], [[7, 8], [8, 14]], [[14, 15], [13, 14]], [[14, 15], [8, 14]], [[14, 15], [10, 14]], [[8, 11], [6, 8]], [[8, 11], [11, 12]], [[13, 14], [12, 13]], [[8, 14], [6, 8]], [[6, 8], [5, 6]], [[11, 12], [12, 13]], [[5, 6], [6, 28]]]"
2,"{0: [1], 2: [1]}",16,"[(25, 43), (36, 43), (18, 42), (18, 46), (25, 34), (14, 28), (28, 33), (4, 9), (30, 35), (14, 33), (36, 47), (23, 40), (23, 32), (34, 36), (10, 33), (1, 9)]","[[[13, 18], [8, 18]], [[13, 18], [11, 18]], [[7, 16], [13, 16]], [[7, 16], [14, 16]], [[8, 18], [10, 18]], [[9, 17], [6, 17]], [[9, 17], [10, 17]], [[2, 9], [5, 9]], [[10, 12], [11, 12]], [[6, 17], [10, 17]], [[14, 18], [11, 18]], [[13, 14], [8, 14]], [[8, 14], [10, 14]], [[11, 18], [10, 18]], [[5, 17], [10, 17]], [[5, 9], [1, 9]]]"
4,"{0: [1, 2], 1: [2]}",16,"[(40, 43, 47), (31, 34, 43), (12, 13, 17), (12, 15, 19), (40, 42, 46), (6, 7, 11), (0, 1, 4), (22, 25, 36), (23, 25, 47), (9, 10, 28), (17, 19, 27), (30, 31, 37), (8, 10, 14), (32, 34, 47), (31, 32, 40), (13, 15, 27)]","[[[13, 18], [13, 14], [14, 18]], [[13, 18], [10, 13], [10, 18]], [[6, 7], [6, 8], [7, 8]], [[6, 7], [6, 28], [7, 28]], [[13, 16], [13, 14], [14, 16]], [[4, 5], [4, 42], [5, 42]], [[1, 2], [1, 9], [2, 9]], [[8, 18], [8, 11], [11, 18]], [[8, 18], [8, 14], [14, 18]], [[9, 17], [5, 17], [5, 9]], [[7, 8], [7, 28], [8, 28]], [[10, 12], [10, 13], [12, 13]], [[6, 17], [5, 17], [5, 6]], [[14, 18], [10, 14], [10, 18]], [[13, 14], [10, 13], [10, 14]], [[6, 8], [6, 28], [8, 28]]]"
