,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{0: [1, 2]}",56,"[(23, 27), (23, 26), (22, 23), (47, 49), (47, 48), (10, 11), (9, 11), (25, 27), (24, 27), (26, 27), (22, 27), (21, 27), (29, 30), (30, 34), (30, 33), (18, 19), (19, 20), (3, 4), (42, 44), (43, 44), (46, 49), (48, 49), (50, 52), (52, 53), (51, 52), (66, 67), (15, 16), (14, 15), (50, 53), (50, 51), (68, 69), (12, 16), (12, 14), (29, 32), (32, 33), (24, 26), (22, 24), (21, 24), (54, 55), (54, 57), (8, 9), (18, 20), (14, 16), (13, 16), (51, 53), (13, 14), (17, 20), (29, 33), (29, 31), (55, 57), (22, 26), (21, 26), (33, 34), (31, 33), (62, 63), (46, 48)]","[[[8, 14], [8, 28]], [[8, 14], [8, 19]], [[8, 14], [8, 11]], [[14, 18], [14, 36]], [[14, 18], [14, 32]], [[5, 42], [5, 17]], [[5, 42], [5, 9]], [[8, 28], [8, 18]], [[8, 28], [8, 16]], [[8, 28], [8, 19]], [[8, 28], [8, 11]], [[8, 28], [8, 10]], [[10, 12], [10, 11]], [[10, 12], [10, 18]], [[10, 12], [10, 17]], [[7, 28], [7, 16]], [[7, 28], [7, 44]], [[2, 3], [2, 9]], [[13, 16], [13, 32]], [[13, 18], [13, 32]], [[14, 36], [14, 16]], [[14, 36], [14, 32]], [[15, 36], [15, 16]], [[15, 36], [15, 37]], [[15, 36], [15, 32]], [[22, 29], [22, 28]], [[6, 28], [6, 42]], [[6, 28], [6, 17]], [[15, 16], [15, 37]], [[15, 16], [15, 32]], [[23, 25], [23, 24]], [[6, 7], [6, 42]], [[6, 7], [6, 17]], [[10, 14], [10, 11]], [[10, 14], [10, 17]], [[8, 16], [8, 19]], [[8, 16], [8, 11]], [[8, 16], [8, 10]], [[16, 17], [16, 18]], [[16, 17], [16, 33]], [[5, 9], [5, 6]], [[7, 16], [7, 44]], [[6, 42], [6, 17]], [[6, 42], [6, 8]], [[15, 37], [15, 32]], [[6, 17], [6, 8]], [[7, 44], [7, 8]], [[10, 11], [10, 17]], [[10, 11], [10, 13]], [[16, 18], [16, 33]], [[8, 19], [8, 11]], [[8, 19], [8, 10]], [[10, 18], [10, 17]], [[10, 17], [10, 13]], [[20, 21], [20, 43]], [[14, 16], [14, 32]]]"
1,"{0: [1], 1: [2]}",67,"[(23, 49), (17, 23), (13, 23), (23, 48), (47, 59), (38, 47), (37, 42), (37, 43), (37, 44), (6, 11), (0, 3), (0, 4), (21, 30), (17, 25), (13, 25), (40, 49), (3, 5), (42, 54), (42, 57), (31, 42), (43, 59), (32, 49), (38, 49), (64, 67), (8, 15), (59, 60), (26, 60), (60, 62), (50, 54), (50, 55), (50, 57), (6, 10), (4, 28), (12, 18), (12, 20), (8, 12), (32, 46), (32, 48), (59, 61), (36, 59), (55, 59), (34, 59), (26, 61), (24, 54), (13, 24), (24, 57), (18, 54), (46, 54), (6, 9), (18, 55), (18, 57), (64, 66), (62, 64), (17, 26), (17, 22), (17, 21), (13, 26), (13, 22), (8, 13), (13, 21), (38, 46), (38, 48), (46, 57), (21, 33), (6, 8), (21, 31), (31, 44)]","[[[8, 14], [14, 36]], [[8, 14], [7, 8]], [[8, 14], [6, 8]], [[8, 14], [14, 32]], [[14, 18], [18, 19]], [[14, 18], [12, 14]], [[12, 13], [13, 16]], [[12, 13], [13, 18]], [[12, 13], [13, 32]], [[5, 42], [4, 5]], [[1, 2], [2, 3]], [[1, 2], [2, 9]], [[10, 12], [8, 10]], [[8, 18], [7, 8]], [[8, 18], [6, 8]], [[13, 14], [14, 36]], [[2, 3], [3, 49]], [[13, 16], [16, 17]], [[13, 16], [16, 33]], [[13, 16], [10, 13]], [[13, 18], [18, 19]], [[14, 36], [10, 14]], [[14, 36], [12, 14]], [[22, 29], [21, 22]], [[6, 28], [5, 6]], [[19, 20], [18, 19]], [[19, 20], [8, 19]], [[19, 20], [20, 21]], [[15, 16], [16, 17]], [[15, 16], [16, 18]], [[15, 16], [16, 33]], [[5, 17], [4, 5]], [[2, 9], [9, 17]], [[6, 7], [7, 16]], [[6, 7], [7, 44]], [[6, 7], [5, 6]], [[10, 14], [14, 16]], [[10, 14], [14, 32]], [[18, 19], [19, 43]], [[18, 19], [11, 18]], [[18, 19], [16, 18]], [[18, 19], [10, 18]], [[19, 43], [8, 19]], [[8, 16], [16, 17]], [[8, 16], [6, 8]], [[8, 16], [16, 33]], [[16, 17], [7, 16]], [[16, 17], [14, 16]], [[5, 9], [4, 5]], [[7, 16], [16, 18]], [[7, 16], [16, 33]], [[21, 22], [22, 28]], [[21, 22], [20, 21]], [[7, 8], [8, 19]], [[7, 8], [8, 11]], [[7, 8], [8, 10]], [[8, 19], [6, 8]], [[8, 11], [6, 8]], [[6, 8], [5, 6]], [[6, 8], [8, 10]], [[12, 14], [14, 16]], [[12, 14], [14, 32]], [[16, 33], [14, 16]], [[10, 17], [8, 10]], [[5, 6], [4, 5]], [[10, 13], [8, 10]], [[10, 13], [13, 32]]]"
2,"{0: [1], 2: [1]}",29,"[(23, 40), (23, 38), (36, 47), (27, 66), (25, 43), (19, 66), (42, 50), (24, 42), (18, 42), (36, 43), (49, 52), (15, 66), (24, 50), (18, 50), (46, 50), (10, 54), (10, 33), (4, 9), (28, 54), (14, 54), (33, 54), (14, 28), (28, 33), (18, 46), (14, 33), (36, 55), (34, 55), (48, 51), (44, 51)]","[[[8, 14], [13, 14]], [[8, 14], [12, 14]], [[14, 18], [11, 18]], [[8, 28], [22, 28]], [[8, 18], [13, 18]], [[7, 28], [22, 28]], [[13, 16], [15, 16]], [[13, 16], [8, 16]], [[13, 16], [7, 16]], [[13, 18], [11, 18]], [[14, 36], [15, 36]], [[6, 28], [22, 28]], [[15, 16], [8, 16]], [[15, 16], [7, 16]], [[15, 16], [14, 16]], [[5, 17], [16, 17]], [[5, 17], [10, 17]], [[2, 9], [5, 9]], [[16, 17], [9, 17]], [[16, 17], [6, 17]], [[16, 17], [10, 17]], [[9, 17], [6, 17]], [[9, 17], [10, 17]], [[7, 16], [14, 16]], [[6, 17], [10, 17]], [[11, 18], [16, 18]], [[16, 18], [10, 18]], [[15, 32], [14, 32]], [[15, 32], [13, 32]]]"
4,"{0: [1, 2], 1: [2]}",29,"[(23, 25, 47), (21, 23, 32), (23, 24, 46), (40, 43, 47), (32, 34, 47), (46, 47, 55), (30, 31, 37), (37, 38, 40), (8, 11, 16), (17, 19, 27), (13, 15, 27), (30, 32, 38), (25, 26, 59), (24, 25, 55), (22, 25, 36), (21, 25, 34), (40, 42, 46), (31, 32, 40), (40, 44, 48), (12, 15, 19), (42, 43, 55), (31, 34, 43), (60, 61, 63), (9, 10, 28), (8, 10, 14), (12, 13, 17), (17, 18, 24), (29, 34, 36), (21, 22, 29)]","[[[8, 14], [8, 18], [14, 18]], [[8, 14], [8, 10], [10, 14]], [[8, 14], [8, 16], [14, 16]], [[14, 18], [13, 14], [13, 18]], [[14, 18], [10, 14], [10, 18]], [[14, 18], [14, 16], [16, 18]], [[12, 13], [10, 12], [10, 13]], [[12, 13], [12, 14], [13, 14]], [[5, 42], [5, 6], [6, 42]], [[8, 28], [7, 28], [7, 8]], [[8, 28], [6, 28], [6, 8]], [[10, 12], [10, 14], [12, 14]], [[8, 18], [8, 19], [18, 19]], [[8, 18], [8, 16], [16, 18]], [[8, 18], [8, 11], [11, 18]], [[8, 18], [8, 10], [10, 18]], [[13, 14], [13, 16], [14, 16]], [[13, 14], [10, 14], [10, 13]], [[13, 14], [13, 32], [14, 32]], [[7, 28], [6, 28], [6, 7]], [[13, 16], [13, 18], [16, 18]], [[13, 18], [10, 18], [10, 13]], [[19, 20], [19, 43], [20, 43]], [[5, 17], [5, 9], [9, 17]], [[5, 17], [5, 6], [6, 17]], [[6, 7], [6, 8], [7, 8]], [[8, 16], [7, 16], [7, 8]], [[11, 18], [10, 11], [10, 18]], [[10, 11], [8, 11], [8, 10]]]"
