,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{2: [0, 1]}",88,"[(14, 69), (64, 14), (14, 61), (40, 14), (23, 14), (14, 22), (20, 14), (17, 14), (13, 14), (12, 14), (11, 14), (64, 69), (61, 69), (40, 69), (23, 69), (22, 69), (20, 69), (17, 69), (13, 69), (12, 69), (11, 69), (64, 61), (64, 40), (64, 23), (64, 22), (64, 20), (17, 64), (13, 64), (64, 12), (64, 11), (40, 61), (23, 61), (22, 61), (20, 61), (17, 61), (13, 61), (12, 61), (11, 61), (23, 40), (40, 22), (20, 40), (17, 40), (13, 40), (12, 40), (11, 40), (23, 22), (20, 23), (17, 23), (13, 23), (12, 23), (11, 23), (20, 22), (17, 22), (13, 22), (12, 22), (11, 22), (17, 20), (13, 20), (12, 20), (11, 20), (13, 17), (17, 12), (17, 11), (13, 12), (13, 11), (12, 11), (67, 73), (73, 34), (15, 73), (67, 34), (15, 67), (15, 34), (35, 75), (68, 76), (76, 59), (37, 76), (18, 76), (68, 59), (68, 37), (68, 18), (37, 59), (18, 59), (18, 37), (56, 30), (57, 31), (2, 66), (10, 50), (43, 28)]","[[[6, 1], [6, 82]], [[6, 76], [6, 1]], [[6, 1], [6, 72]], [[6, 52], [6, 1]], [[6, 34], [6, 1]], [[6, 1], [6, 33]], [[6, 30], [6, 1]], [[6, 25], [6, 1]], [[6, 21], [6, 1]], [[6, 20], [6, 1]], [[6, 19], [6, 1]], [[6, 76], [6, 82]], [[6, 72], [6, 82]], [[6, 52], [6, 82]], [[6, 34], [6, 82]], [[6, 33], [6, 82]], [[6, 30], [6, 82]], [[6, 25], [6, 82]], [[6, 21], [6, 82]], [[6, 20], [6, 82]], [[6, 19], [6, 82]], [[6, 76], [6, 72]], [[6, 76], [6, 52]], [[6, 76], [6, 34]], [[6, 76], [6, 33]], [[6, 76], [6, 30]], [[6, 25], [6, 76]], [[6, 21], [6, 76]], [[6, 76], [6, 20]], [[6, 76], [6, 19]], [[6, 52], [6, 72]], [[6, 34], [6, 72]], [[6, 33], [6, 72]], [[6, 30], [6, 72]], [[6, 25], [6, 72]], [[6, 21], [6, 72]], [[6, 20], [6, 72]], [[6, 19], [6, 72]], [[6, 34], [6, 52]], [[6, 52], [6, 33]], [[6, 30], [6, 52]], [[6, 25], [6, 52]], [[6, 21], [6, 52]], [[6, 20], [6, 52]], [[6, 19], [6, 52]], [[6, 34], [6, 33]], [[6, 30], [6, 34]], [[6, 25], [6, 34]], [[6, 21], [6, 34]], [[6, 20], [6, 34]], [[6, 19], [6, 34]], [[6, 30], [6, 33]], [[6, 25], [6, 33]], [[6, 21], [6, 33]], [[6, 20], [6, 33]], [[6, 19], [6, 33]], [[6, 25], [6, 30]], [[6, 21], [6, 30]], [[6, 20], [6, 30]], [[6, 19], [6, 30]], [[6, 21], [6, 25]], [[6, 25], [6, 20]], [[6, 25], [6, 19]], [[6, 21], [6, 20]], [[6, 21], [6, 19]], [[6, 20], [6, 19]], [[22, 80], [22, 84]], [[22, 84], [22, 47]], [[22, 23], [22, 84]], [[22, 80], [22, 47]], [[22, 23], [22, 80]], [[22, 23], [22, 47]], [[24, 47], [24, 84]], [[26, 81], [26, 84]], [[26, 84], [26, 69]], [[26, 47], [26, 84]], [[26, 27], [26, 84]], [[26, 81], [26, 69]], [[26, 81], [26, 47]], [[26, 81], [26, 27]], [[26, 47], [26, 69]], [[26, 27], [26, 69]], [[26, 27], [26, 47]], [[43, 68], [43, 44]], [[45, 68], [45, 44]], [[4, 5], [4, 79]], [[18, 17], [18, 62]], [[40, 54], [40, 39]]]"
1,"{1: [0], 2: [0]}",24,"[(33, 32), (31, 32), (32, 30), (10, 9), (76, 73), (75, 73), (37, 34), (35, 34), (75, 76), (35, 37), (55, 56), (57, 56), (33, 30), (31, 30), (31, 33), (57, 55), (0, 14), (0, 32), (1, 32), (80, 17), (26, 13), (53, 19), (38, 45), (71, 65)]","[[[46, 44], [2, 44]], [[45, 44], [2, 44]], [[2, 44], [43, 44]], [[18, 17], [16, 17]], [[26, 84], [22, 84]], [[24, 84], [22, 84]], [[26, 47], [22, 47]], [[24, 47], [22, 47]], [[24, 84], [26, 84]], [[24, 47], [26, 47]], [[67, 68], [43, 68]], [[45, 68], [43, 68]], [[46, 44], [43, 44]], [[45, 44], [43, 44]], [[45, 44], [46, 44]], [[45, 68], [67, 68]], [[1, 2], [6, 1]], [[1, 2], [2, 44]], [[3, 2], [2, 44]], [[25, 90], [6, 25]], [[21, 38], [6, 21]], [[29, 64], [28, 29]], [[49, 50], [50, 56]], [[78, 84], [77, 78]]]"
2,"{1: [0], 2: [1]}",42,"[(39, 75), (39, 35), (1, 0), (4, 5), (49, 50), (26, 25), (77, 73), (73, 74), (73, 72), (70, 73), (71, 73), (36, 34), (77, 75), (74, 75), (72, 75), (70, 75), (71, 75), (35, 36), (80, 79), (77, 76), (74, 76), (72, 76), (70, 76), (71, 76), (37, 36), (53, 54), (53, 52), (43, 42), (43, 41), (41, 42), (46, 47), (52, 54), (77, 71), (71, 74), (71, 72), (70, 71), (70, 77), (70, 74), (70, 72), (77, 74), (77, 72), (72, 74)]","[[[51, 24], [24, 84]], [[51, 24], [24, 47]], [[3, 2], [1, 2]], [[8, 9], [10, 9]], [[61, 62], [18, 62]], [[21, 38], [37, 38]], [[87, 84], [22, 84]], [[22, 84], [86, 84]], [[22, 84], [85, 84]], [[83, 84], [22, 84]], [[78, 84], [22, 84]], [[48, 47], [22, 47]], [[87, 84], [24, 84]], [[86, 84], [24, 84]], [[85, 84], [24, 84]], [[83, 84], [24, 84]], [[78, 84], [24, 84]], [[24, 47], [48, 47]], [[25, 90], [89, 90]], [[87, 84], [26, 84]], [[86, 84], [26, 84]], [[85, 84], [26, 84]], [[83, 84], [26, 84]], [[78, 84], [26, 84]], [[26, 47], [48, 47]], [[29, 64], [66, 64]], [[29, 64], [65, 64]], [[40, 54], [55, 54]], [[40, 54], [53, 54]], [[53, 54], [55, 54]], [[57, 58], [59, 58]], [[65, 64], [66, 64]], [[87, 84], [78, 84]], [[78, 84], [86, 84]], [[78, 84], [85, 84]], [[83, 84], [78, 84]], [[83, 84], [87, 84]], [[83, 84], [86, 84]], [[83, 84], [85, 84]], [[87, 84], [86, 84]], [[87, 84], [85, 84]], [[85, 84], [86, 84]]]"
