,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [1]}",76,"[(80, 65), (75, 80), (80, 54), (54, 5), (35, 55), (55, 40), (41, 55), (55, 39), (9, 40), (1, 40), (26, 41), (24, 41), (41, 9), (1, 41), (34, 9), (9, 39), (39, 3), (1, 39), (78, 1), (78, 21), (2, 78), (49, 2), (48, 2), (47, 2), (2, 46), (49, 56), (74, 49), (42, 49), (48, 56), (74, 48), (42, 48), (56, 35), (47, 56), (46, 56), (47, 22), (74, 47), (42, 47), (74, 46), (42, 46), (46, 6), (26, 58), (51, 34), (34, 11), (51, 35), (35, 11), (13, 52), (62, 50), (21, 77), (23, 33), (33, 36), (76, 30), (80, 57), (80, 32), (80, 83), (80, 63), (43, 80), (10, 80), (0, 80), (57, 69), (83, 30), (77, 83), (19, 63), (10, 68), (10, 34), (0, 8), (68, 9), (73, 4), (73, 62), (73, 5), (68, 13), (13, 69), (50, 17), (45, 81), (81, 44), (81, 27), (62, 71)]","[[[62, 1], [63, 62]], [[1, 29], [62, 1]], [[62, 1], [1, 10]], [[1, 10], [10, 9]], [[45, 17], [3, 45]], [[3, 45], [39, 3]], [[34, 3], [3, 45]], [[3, 45], [7, 3]], [[3, 16], [39, 3]], [[3, 4], [39, 3]], [[36, 34], [34, 3]], [[11, 34], [34, 3]], [[34, 3], [3, 16]], [[3, 4], [34, 3]], [[16, 17], [3, 16]], [[3, 16], [7, 3]], [[7, 3], [6, 7]], [[3, 4], [7, 3]], [[4, 30], [3, 4]], [[4, 30], [30, 27]], [[5, 4], [4, 30]], [[53, 5], [5, 4]], [[52, 5], [5, 4]], [[31, 5], [5, 4]], [[5, 4], [12, 5]], [[53, 5], [5, 45]], [[5, 29], [53, 5]], [[5, 26], [53, 5]], [[52, 5], [5, 45]], [[5, 29], [52, 5]], [[5, 26], [52, 5]], [[5, 45], [45, 17]], [[31, 5], [5, 45]], [[12, 5], [5, 45]], [[31, 5], [11, 31]], [[5, 29], [31, 5]], [[5, 26], [31, 5]], [[5, 29], [12, 5]], [[5, 26], [12, 5]], [[12, 5], [11, 12]], [[36, 34], [6, 36]], [[17, 55], [16, 17]], [[16, 17], [17, 18]], [[17, 55], [45, 17]], [[45, 17], [17, 18]], [[19, 18], [18, 55]], [[61, 54], [54, 24]], [[30, 27], [41, 30]], [[32, 33], [33, 44]], [[33, 44], [44, 46]], [[42, 66], [41, 42]], [[62, 1], [1, 56]], [[62, 1], [1, 43]], [[62, 1], [1, 41]], [[62, 1], [1, 28]], [[1, 26], [62, 1]], [[1, 16], [62, 1]], [[1, 2], [62, 1]], [[1, 56], [56, 19]], [[1, 41], [41, 42]], [[41, 30], [1, 41]], [[28, 27], [1, 28]], [[1, 16], [16, 19]], [[1, 16], [16, 17]], [[1, 2], [2, 15]], [[16, 19], [3, 16]], [[9, 61], [8, 9]], [[9, 61], [61, 54]], [[9, 61], [10, 9]], [[16, 19], [19, 18]], [[19, 18], [56, 19]], [[54, 24], [24, 25]], [[51, 50], [50, 37]], [[50, 37], [49, 50]], [[50, 37], [37, 38]], [[61, 54], [65, 61]]]"
1,"{1: [0], 2: [0]}",59,"[(74, 75), (56, 55), (41, 40), (40, 39), (41, 39), (2, 1), (78, 77), (48, 49), (47, 49), (49, 46), (47, 48), (48, 46), (47, 46), (24, 26), (34, 35), (11, 13), (14, 16), (15, 14), (15, 16), (21, 19), (36, 38), (36, 37), (37, 38), (32, 57), (57, 83), (57, 75), (57, 63), (43, 57), (10, 57), (54, 57), (0, 57), (32, 83), (32, 75), (32, 63), (43, 32), (10, 32), (32, 54), (0, 32), (75, 83), (63, 83), (43, 83), (10, 83), (54, 83), (0, 83), (75, 63), (43, 75), (10, 75), (0, 75), (43, 63), (10, 63), (54, 63), (0, 63), (10, 43), (43, 54), (0, 43), (10, 54), (10, 0), (0, 54), (68, 34)]","[[[5, 29], [1, 29]], [[5, 45], [3, 45]], [[34, 3], [39, 3]], [[39, 3], [7, 3]], [[34, 3], [7, 3]], [[5, 4], [3, 4]], [[4, 30], [41, 30]], [[52, 5], [53, 5]], [[31, 5], [53, 5]], [[53, 5], [12, 5]], [[31, 5], [52, 5]], [[52, 5], [12, 5]], [[31, 5], [12, 5]], [[11, 34], [36, 34]], [[16, 17], [45, 17]], [[17, 18], [19, 18]], [[20, 21], [23, 21]], [[22, 21], [20, 21]], [[22, 21], [23, 21]], [[30, 27], [28, 27]], [[44, 46], [48, 46]], [[44, 46], [47, 46]], [[47, 46], [48, 46]], [[1, 43], [1, 56]], [[1, 56], [1, 41]], [[1, 56], [1, 29]], [[1, 56], [1, 28]], [[1, 26], [1, 56]], [[1, 16], [1, 56]], [[1, 10], [1, 56]], [[1, 2], [1, 56]], [[1, 43], [1, 41]], [[1, 43], [1, 29]], [[1, 43], [1, 28]], [[1, 26], [1, 43]], [[1, 16], [1, 43]], [[1, 43], [1, 10]], [[1, 2], [1, 43]], [[1, 29], [1, 41]], [[1, 28], [1, 41]], [[1, 26], [1, 41]], [[1, 16], [1, 41]], [[1, 10], [1, 41]], [[1, 2], [1, 41]], [[1, 29], [1, 28]], [[1, 26], [1, 29]], [[1, 16], [1, 29]], [[1, 2], [1, 29]], [[1, 26], [1, 28]], [[1, 16], [1, 28]], [[1, 10], [1, 28]], [[1, 2], [1, 28]], [[1, 16], [1, 26]], [[1, 26], [1, 10]], [[1, 2], [1, 26]], [[1, 16], [1, 10]], [[1, 16], [1, 2]], [[1, 2], [1, 10]], [[16, 19], [16, 17]]]"
2,"{2: [0, 1]}",25,"[(75, 54), (9, 55), (1, 55), (1, 9), (2, 56), (74, 2), (42, 2), (74, 56), (42, 56), (74, 42), (82, 58), (3, 58), (3, 82), (22, 24), (6, 24), (6, 22), (59, 15), (77, 30), (43, 42), (10, 9), (5, 4), (73, 71), (68, 69), (59, 60), (45, 44)]","[[[1, 29], [1, 10]], [[3, 16], [3, 45]], [[3, 4], [3, 45]], [[3, 4], [3, 16]], [[5, 4], [5, 45]], [[5, 29], [5, 4]], [[5, 26], [5, 4]], [[5, 29], [5, 45]], [[5, 26], [5, 45]], [[5, 29], [5, 26]], [[6, 35], [6, 36]], [[6, 7], [6, 36]], [[6, 7], [6, 35]], [[11, 31], [11, 34]], [[11, 12], [11, 34]], [[11, 12], [11, 31]], [[22, 57], [22, 21]], [[41, 30], [41, 42]], [[1, 26], [5, 26]], [[1, 16], [3, 16]], [[10, 9], [8, 9]], [[9, 61], [65, 61]], [[16, 19], [56, 19]], [[22, 57], [58, 57]], [[51, 50], [49, 50]]]"
3,"{1: [0], 2: [0, 1]}",1,"[(51, 11, 52)]","[[[17, 55], [17, 18], [18, 55]]]"
