,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [1]}",80,"[(80, 64), (57, 80), (80, 32), (83, 80), (80, 29), (80, 75), (80, 63), (80, 43), (10, 80), (80, 54), (0, 80), (83, 30), (83, 77), (0, 8), (55, 79), (55, 40), (41, 55), (39, 55), (28, 40), (9, 40), (1, 40), (26, 41), (41, 25), (24, 41), (41, 9), (1, 41), (39, 9), (1, 39), (49, 2), (47, 2), (2, 46), (49, 74), (49, 53), (47, 74), (47, 53), (74, 46), (46, 6), (53, 46), (64, 82), (28, 82), (25, 82), (62, 73), (14, 72), (72, 62), (16, 72), (72, 15), (79, 21), (77, 21), (23, 33), (33, 36), (81, 45), (30, 76), (62, 71), (80, 65), (57, 69), (20, 75), (19, 63), (10, 68), (10, 34), (54, 5), (55, 35), (68, 9), (9, 34), (39, 3), (20, 74), (5, 53), (58, 26), (73, 4), (73, 5), (68, 13), (51, 34), (51, 35), (13, 69), (16, 67), (67, 27), (50, 62), (50, 17), (81, 27), (70, 62), (70, 61)]","[[[62, 1], [35, 62]], [[1, 56], [62, 1]], [[62, 1], [1, 43]], [[1, 41], [62, 1]], [[62, 1], [1, 40]], [[62, 1], [1, 29]], [[62, 1], [1, 28]], [[62, 1], [1, 26]], [[1, 16], [62, 1]], [[62, 1], [1, 10]], [[1, 2], [62, 1]], [[1, 41], [41, 42]], [[1, 41], [41, 30]], [[1, 2], [2, 15]], [[3, 45], [45, 30]], [[3, 45], [39, 3]], [[34, 3], [3, 45]], [[7, 3], [3, 45]], [[35, 39], [39, 3]], [[3, 16], [39, 3]], [[3, 4], [39, 3]], [[36, 34], [34, 3]], [[34, 3], [35, 34]], [[11, 34], [34, 3]], [[34, 3], [3, 16]], [[3, 4], [34, 3]], [[7, 3], [3, 16]], [[3, 4], [7, 3]], [[53, 5], [5, 4]], [[31, 5], [5, 4]], [[5, 4], [12, 5]], [[53, 5], [5, 29]], [[53, 5], [5, 10]], [[31, 5], [5, 29]], [[31, 5], [5, 10]], [[5, 29], [12, 5]], [[12, 5], [11, 12]], [[5, 10], [12, 5]], [[35, 62], [6, 35]], [[35, 39], [6, 35]], [[35, 34], [6, 35]], [[61, 54], [9, 61]], [[20, 21], [21, 61]], [[21, 61], [61, 54]], [[23, 21], [21, 61]], [[21, 61], [22, 21]], [[45, 30], [30, 27]], [[41, 30], [30, 27]], [[32, 33], [33, 44]], [[33, 44], [44, 46]], [[50, 37], [51, 50]], [[41, 42], [42, 66]], [[61, 54], [65, 61]], [[62, 1], [63, 62]], [[1, 56], [56, 19]], [[29, 27], [1, 29]], [[28, 27], [1, 28]], [[1, 16], [16, 19]], [[1, 16], [16, 17]], [[1, 10], [10, 9]], [[3, 45], [45, 17]], [[16, 19], [3, 16]], [[3, 16], [16, 17]], [[7, 3], [6, 7]], [[29, 27], [5, 29]], [[10, 9], [5, 10]], [[6, 36], [36, 34]], [[9, 61], [8, 9]], [[9, 61], [10, 9]], [[16, 19], [19, 18]], [[17, 55], [16, 17]], [[17, 55], [45, 17]], [[19, 18], [56, 19]], [[23, 21], [38, 23]], [[38, 23], [37, 38]], [[54, 24], [61, 54]], [[54, 24], [24, 25]], [[50, 37], [37, 38]], [[54, 59], [61, 54]], [[54, 59], [59, 60]]]"
1,"{2: [0, 1]}",65,"[(57, 32), (57, 83), (57, 29), (57, 75), (57, 63), (57, 43), (57, 10), (57, 54), (57, 0), (83, 32), (32, 29), (75, 32), (63, 32), (43, 32), (10, 32), (54, 32), (0, 32), (83, 29), (83, 75), (83, 63), (83, 43), (83, 10), (83, 54), (83, 0), (75, 29), (63, 29), (43, 29), (10, 29), (54, 29), (0, 29), (75, 63), (75, 43), (10, 75), (54, 75), (0, 75), (43, 63), (10, 63), (54, 63), (0, 63), (10, 43), (54, 43), (0, 43), (10, 54), (0, 10), (0, 54), (55, 9), (1, 55), (1, 9), (74, 2), (53, 2), (53, 74), (6, 24), (77, 30), (25, 64), (25, 28), (28, 64), (66, 58), (66, 82), (66, 3), (58, 82), (58, 3), (82, 3), (68, 34), (79, 35), (70, 50)]","[[[1, 56], [1, 43]], [[1, 56], [1, 41]], [[1, 56], [1, 40]], [[1, 56], [1, 29]], [[1, 56], [1, 28]], [[1, 56], [1, 26]], [[1, 56], [1, 16]], [[1, 56], [1, 10]], [[1, 56], [1, 2]], [[1, 41], [1, 43]], [[1, 43], [1, 40]], [[1, 29], [1, 43]], [[1, 28], [1, 43]], [[1, 26], [1, 43]], [[1, 16], [1, 43]], [[1, 10], [1, 43]], [[1, 2], [1, 43]], [[1, 41], [1, 40]], [[1, 41], [1, 29]], [[1, 41], [1, 28]], [[1, 41], [1, 26]], [[1, 41], [1, 16]], [[1, 41], [1, 10]], [[1, 41], [1, 2]], [[1, 29], [1, 40]], [[1, 28], [1, 40]], [[1, 26], [1, 40]], [[1, 16], [1, 40]], [[1, 10], [1, 40]], [[1, 2], [1, 40]], [[1, 29], [1, 28]], [[1, 29], [1, 26]], [[1, 16], [1, 29]], [[1, 10], [1, 29]], [[1, 2], [1, 29]], [[1, 26], [1, 28]], [[1, 16], [1, 28]], [[1, 10], [1, 28]], [[1, 2], [1, 28]], [[1, 16], [1, 26]], [[1, 10], [1, 26]], [[1, 2], [1, 26]], [[1, 16], [1, 10]], [[1, 2], [1, 16]], [[1, 2], [1, 10]], [[3, 45], [3, 16]], [[3, 4], [3, 45]], [[3, 4], [3, 16]], [[5, 29], [5, 4]], [[5, 10], [5, 4]], [[5, 10], [5, 29]], [[11, 12], [11, 34]], [[41, 30], [41, 42]], [[35, 34], [35, 62]], [[35, 34], [35, 39]], [[35, 39], [35, 62]], [[6, 64], [6, 36]], [[6, 64], [6, 35]], [[6, 64], [6, 7]], [[6, 36], [6, 35]], [[6, 36], [6, 7]], [[6, 35], [6, 7]], [[16, 19], [16, 17]], [[45, 30], [45, 17]], [[54, 59], [54, 24]]]"
2,"{1: [0], 2: [0]}",28,"[(74, 75), (10, 9), (53, 54), (41, 40), (39, 40), (41, 39), (2, 1), (47, 49), (49, 46), (47, 46), (71, 73), (72, 73), (24, 26), (24, 25), (16, 14), (14, 15), (72, 71), (16, 15), (77, 79), (26, 25), (36, 38), (5, 4), (68, 69), (34, 35), (20, 21), (19, 21), (20, 19), (65, 64)]","[[[5, 29], [1, 29]], [[1, 16], [3, 16]], [[5, 10], [1, 10]], [[34, 3], [39, 3]], [[7, 3], [39, 3]], [[34, 3], [7, 3]], [[5, 4], [3, 4]], [[31, 5], [53, 5]], [[53, 5], [12, 5]], [[31, 5], [12, 5]], [[65, 61], [9, 61]], [[21, 61], [9, 61]], [[11, 34], [36, 34]], [[11, 34], [35, 34]], [[23, 21], [20, 21]], [[20, 21], [22, 21]], [[21, 61], [65, 61]], [[23, 21], [22, 21]], [[41, 30], [45, 30]], [[36, 34], [35, 34]], [[44, 46], [48, 46]], [[10, 9], [8, 9]], [[16, 19], [56, 19]], [[16, 17], [45, 17]], [[29, 27], [30, 27]], [[28, 27], [30, 27]], [[29, 27], [28, 27]], [[63, 62], [35, 62]]]"
